relation_id,relation_family,relation_level,relation_status,source_ib_object_id,source_or_row_key,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,ib_start_utc,ib_end_utc,or_bar_time_utc,ib_high,ib_low,ib_range,opening_range_high,opening_range_low,opening_range_width,or_inside_ib,ib_equals_or,ib_width_minus_or_width,ib_width_to_or_width_ratio,or_high_to_ib_high_gap,or_low_to_ib_low_gap,first_break_direction,first_break_mode,width_error_day
IBOR|GBPUSD|M15|london|2021-12-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-14|60,OR|GBPUSD|M15|london|2021-12-14|30,GBPUSD,M15,london,Europe/London,2021-12-14,60,30,2021-12-14T08:00:00Z,2021-12-14T09:00:00Z,2021-12-14T08:30:00Z,1.32150,1.32027,0.00123,1.32131,1.32027,0.00104,1,0,0.00019,1.182692307692307692307692308,0.00019,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-14|60,OR|GBPUSD|M15|new_york|2021-12-14|30,GBPUSD,M15,new_york,America/New_York,2021-12-14,60,30,2021-12-14T14:30:00Z,2021-12-14T15:30:00Z,2021-12-14T15:00:00Z,1.32563,1.32435,0.00128,1.32563,1.32452,0.00111,1,0,0.00017,1.153153153153153153153153153,0.00000,0.00017,down,wick,0
IBOR|GBPUSD|M15|london|2021-12-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-15|60,OR|GBPUSD|M15|london|2021-12-15|30,GBPUSD,M15,london,Europe/London,2021-12-15,60,30,2021-12-15T08:00:00Z,2021-12-15T09:00:00Z,2021-12-15T08:30:00Z,1.32466,1.32360,0.00106,1.32466,1.32366,0.00100,1,0,0.00006,1.06,0.00000,0.00006,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-15|60,OR|GBPUSD|M15|new_york|2021-12-15|30,GBPUSD,M15,new_york,America/New_York,2021-12-15,60,30,2021-12-15T14:30:00Z,2021-12-15T15:30:00Z,2021-12-15T15:00:00Z,1.32589,1.32458,0.00131,1.32589,1.32517,0.00072,1,0,0.00059,1.819444444444444444444444444,0.00000,0.00059,down,wick,0
IBOR|GBPUSD|M15|london|2021-12-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-16|60,OR|GBPUSD|M15|london|2021-12-16|30,GBPUSD,M15,london,Europe/London,2021-12-16,60,30,2021-12-16T08:00:00Z,2021-12-16T09:00:00Z,2021-12-16T08:30:00Z,1.32531,1.32409,0.00122,1.32486,1.32409,0.00077,1,0,0.00045,1.584415584415584415584415584,0.00045,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-16|60,OR|GBPUSD|M15|new_york|2021-12-16|30,GBPUSD,M15,new_york,America/New_York,2021-12-16,60,30,2021-12-16T14:30:00Z,2021-12-16T15:30:00Z,2021-12-16T15:00:00Z,1.33739,1.33423,0.00316,1.33686,1.33423,0.00263,1,0,0.00053,1.201520912547528517110266160,0.00053,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-12-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-17|60,OR|GBPUSD|M15|london|2021-12-17|30,GBPUSD,M15,london,Europe/London,2021-12-17,60,30,2021-12-17T08:00:00Z,2021-12-17T09:00:00Z,2021-12-17T08:30:00Z,1.33375,1.33226,0.00149,1.33375,1.33263,0.00112,1,0,0.00037,1.330357142857142857142857143,0.00000,0.00037,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-17|60,OR|GBPUSD|M15|new_york|2021-12-17|30,GBPUSD,M15,new_york,America/New_York,2021-12-17,60,30,2021-12-17T14:30:00Z,2021-12-17T15:30:00Z,2021-12-17T15:00:00Z,1.33012,1.32798,0.00214,1.32960,1.32798,0.00162,1,0,0.00052,1.320987654320987654320987654,0.00052,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-12-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-20|60,OR|GBPUSD|M15|london|2021-12-20|30,GBPUSD,M15,london,Europe/London,2021-12-20,60,30,2021-12-20T08:00:00Z,2021-12-20T09:00:00Z,2021-12-20T08:30:00Z,1.32245,1.32159,0.00086,1.32245,1.32159,0.00086,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|new_york|2021-12-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-20|60,OR|GBPUSD|M15|new_york|2021-12-20|30,GBPUSD,M15,new_york,America/New_York,2021-12-20,60,30,2021-12-20T14:30:00Z,2021-12-20T15:30:00Z,2021-12-20T15:00:00Z,1.32383,1.32096,0.00287,1.32182,1.32096,0.00086,1,0,0.00201,3.337209302325581395348837209,0.00201,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-12-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-21|60,OR|GBPUSD|M15|london|2021-12-21|30,GBPUSD,M15,london,Europe/London,2021-12-21,60,30,2021-12-21T08:00:00Z,2021-12-21T09:00:00Z,2021-12-21T08:30:00Z,1.32191,1.32111,0.00080,1.32183,1.32128,0.00055,1,0,0.00025,1.454545454545454545454545455,0.00008,0.00017,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-21|60,OR|GBPUSD|M15|new_york|2021-12-21|30,GBPUSD,M15,new_york,America/New_York,2021-12-21,60,30,2021-12-21T14:30:00Z,2021-12-21T15:30:00Z,2021-12-21T15:00:00Z,1.32586,1.32423,0.00163,1.32548,1.32460,0.00088,1,0,0.00075,1.852272727272727272727272727,0.00038,0.00037,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-12-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-22|60,OR|GBPUSD|M15|london|2021-12-22|30,GBPUSD,M15,london,Europe/London,2021-12-22,60,30,2021-12-22T08:00:00Z,2021-12-22T09:00:00Z,2021-12-22T08:30:00Z,1.32556,1.32392,0.00164,1.32555,1.32392,0.00163,1,0,0.00001,1.006134969325153374233128834,0.00001,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-22|60,OR|GBPUSD|M15|new_york|2021-12-22|30,GBPUSD,M15,new_york,America/New_York,2021-12-22,60,30,2021-12-22T14:30:00Z,2021-12-22T15:30:00Z,2021-12-22T15:00:00Z,1.33154,1.33004,0.00150,1.33149,1.33004,0.00145,1,0,0.00005,1.034482758620689655172413793,0.00005,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-12-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-23|60,OR|GBPUSD|M15|london|2021-12-23|30,GBPUSD,M15,london,Europe/London,2021-12-23,60,30,2021-12-23T08:00:00Z,2021-12-23T09:00:00Z,2021-12-23T08:30:00Z,1.33540,1.33479,0.00061,1.33531,1.33479,0.00052,1,0,0.00009,1.173076923076923076923076923,0.00009,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-23|60,OR|GBPUSD|M15|new_york|2021-12-23|30,GBPUSD,M15,new_york,America/New_York,2021-12-23,60,30,2021-12-23T14:30:00Z,2021-12-23T15:30:00Z,2021-12-23T15:00:00Z,1.34334,1.34183,0.00151,1.34334,1.34183,0.00151,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|london|2021-12-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-24|60,OR|GBPUSD|M15|london|2021-12-24|30,GBPUSD,M15,london,Europe/London,2021-12-24,60,30,2021-12-24T08:00:00Z,2021-12-24T09:00:00Z,2021-12-24T08:30:00Z,1.34044,1.33876,0.00168,1.33929,1.33876,0.00053,1,0,0.00115,3.169811320754716981132075472,0.00115,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-12-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-24|60,OR|GBPUSD|M15|new_york|2021-12-24|30,GBPUSD,M15,new_york,America/New_York,2021-12-24,60,30,2021-12-24T14:30:00Z,2021-12-24T15:30:00Z,2021-12-24T15:00:00Z,1.34187,1.33995,0.00192,1.34187,1.34107,0.00080,1,0,0.00112,2.4,0.00000,0.00112,down,wick,0
IBOR|GBPUSD|M15|london|2021-12-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-27|60,OR|GBPUSD|M15|london|2021-12-27|30,GBPUSD,M15,london,Europe/London,2021-12-27,60,30,2021-12-27T08:00:00Z,2021-12-27T09:00:00Z,2021-12-27T08:30:00Z,1.34027,1.33949,0.00078,1.34027,1.33949,0.00078,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-27|60,OR|GBPUSD|M15|new_york|2021-12-27|30,GBPUSD,M15,new_york,America/New_York,2021-12-27,60,30,2021-12-27T14:30:00Z,2021-12-27T15:30:00Z,2021-12-27T15:00:00Z,1.34174,1.34012,0.00162,1.34134,1.34012,0.00122,1,0,0.00040,1.327868852459016393442622951,0.00040,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-12-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-28|60,OR|GBPUSD|M15|london|2021-12-28|30,GBPUSD,M15,london,Europe/London,2021-12-28,60,30,2021-12-28T08:00:00Z,2021-12-28T09:00:00Z,2021-12-28T08:30:00Z,1.34376,1.34307,0.00069,1.34367,1.34307,0.00060,1,0,0.00009,1.15,0.00009,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-12-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-28|60,OR|GBPUSD|M15|new_york|2021-12-28|30,GBPUSD,M15,new_york,America/New_York,2021-12-28,60,30,2021-12-28T14:30:00Z,2021-12-28T15:30:00Z,2021-12-28T15:00:00Z,1.34571,1.34442,0.00129,1.34529,1.34442,0.00087,1,0,0.00042,1.482758620689655172413793103,0.00042,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-12-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-29|60,OR|GBPUSD|M15|london|2021-12-29|30,GBPUSD,M15,london,Europe/London,2021-12-29,60,30,2021-12-29T08:00:00Z,2021-12-29T09:00:00Z,2021-12-29T08:30:00Z,1.34295,1.34194,0.00101,1.34295,1.34266,0.00029,1,0,0.00072,3.482758620689655172413793103,0.00000,0.00072,down,close,0
IBOR|GBPUSD|M15|new_york|2021-12-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-29|60,OR|GBPUSD|M15|new_york|2021-12-29|30,GBPUSD,M15,new_york,America/New_York,2021-12-29,60,30,2021-12-29T14:30:00Z,2021-12-29T15:30:00Z,2021-12-29T15:00:00Z,1.34462,1.34226,0.00236,1.34331,1.34226,0.00105,1,0,0.00131,2.247619047619047619047619048,0.00131,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-12-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-30|60,OR|GBPUSD|M15|london|2021-12-30|30,GBPUSD,M15,london,Europe/London,2021-12-30,60,30,2021-12-30T08:00:00Z,2021-12-30T09:00:00Z,2021-12-30T08:30:00Z,1.34826,1.34716,0.00110,1.34826,1.34750,0.00076,1,0,0.00034,1.447368421052631578947368421,0.00000,0.00034,down,close,0
IBOR|GBPUSD|M15|new_york|2021-12-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-30|60,OR|GBPUSD|M15|new_york|2021-12-30|30,GBPUSD,M15,new_york,America/New_York,2021-12-30,60,30,2021-12-30T14:30:00Z,2021-12-30T15:30:00Z,2021-12-30T15:00:00Z,1.35163,1.34946,0.00217,1.35154,1.34946,0.00208,1,0,0.00009,1.043269230769230769230769231,0.00009,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-12-31|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-12-31|60,OR|GBPUSD|M15|london|2021-12-31|30,GBPUSD,M15,london,Europe/London,2021-12-31,60,30,2021-12-31T08:00:00Z,2021-12-31T09:00:00Z,2021-12-31T08:30:00Z,1.35043,1.34931,0.00112,1.34985,1.34931,0.00054,1,0,0.00058,2.074074074074074074074074074,0.00058,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-12-31|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-12-31|60,OR|GBPUSD|M15|new_york|2021-12-31|30,GBPUSD,M15,new_york,America/New_York,2021-12-31,60,30,2021-12-31T14:30:00Z,2021-12-31T15:30:00Z,2021-12-31T15:00:00Z,1.34889,1.34676,0.00213,1.34889,1.34773,0.00116,1,0,0.00097,1.836206896551724137931034483,0.00000,0.00097,down,wick,0
IBOR|GBPUSD|M15|london|2022-01-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-03|60,OR|GBPUSD|M15|london|2022-01-03|30,GBPUSD,M15,london,Europe/London,2022-01-03,60,30,2022-01-03T08:00:00Z,2022-01-03T09:00:00Z,2022-01-03T08:30:00Z,1.35073,1.34968,0.00105,1.35028,1.34968,0.00060,1,0,0.00045,1.75,0.00045,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-03|60,OR|GBPUSD|M15|new_york|2022-01-03|30,GBPUSD,M15,new_york,America/New_York,2022-01-03,60,30,2022-01-03T14:30:00Z,2022-01-03T15:30:00Z,2022-01-03T15:00:00Z,1.35066,1.34899,0.00167,1.35066,1.35003,0.00063,1,0,0.00104,2.650793650793650793650793651,0.00000,0.00104,down,close,0
IBOR|GBPUSD|M15|london|2022-01-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-04|60,OR|GBPUSD|M15|london|2022-01-04|30,GBPUSD,M15,london,Europe/London,2022-01-04,60,30,2022-01-04T08:00:00Z,2022-01-04T09:00:00Z,2022-01-04T08:30:00Z,1.34696,1.34588,0.00108,1.34696,1.34588,0.00108,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-04|60,OR|GBPUSD|M15|new_york|2022-01-04|30,GBPUSD,M15,new_york,America/New_York,2022-01-04,60,30,2022-01-04T14:30:00Z,2022-01-04T15:30:00Z,2022-01-04T15:00:00Z,1.34983,1.34782,0.00201,1.34872,1.34782,0.00090,1,0,0.00111,2.233333333333333333333333333,0.00111,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2022-01-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-05|60,OR|GBPUSD|M15|london|2022-01-05|30,GBPUSD,M15,london,Europe/London,2022-01-05,60,30,2022-01-05T08:00:00Z,2022-01-05T09:00:00Z,2022-01-05T08:30:00Z,1.35344,1.35262,0.00082,1.35322,1.35262,0.00060,1,0,0.00022,1.366666666666666666666666667,0.00022,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-05|60,OR|GBPUSD|M15|new_york|2022-01-05|30,GBPUSD,M15,new_york,America/New_York,2022-01-05,60,30,2022-01-05T14:30:00Z,2022-01-05T15:30:00Z,2022-01-05T15:00:00Z,1.35476,1.35310,0.00166,1.35424,1.35310,0.00114,1,0,0.00052,1.456140350877192982456140351,0.00052,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-06|60,OR|GBPUSD|M15|london|2022-01-06|30,GBPUSD,M15,london,Europe/London,2022-01-06,60,30,2022-01-06T08:00:00Z,2022-01-06T09:00:00Z,2022-01-06T08:30:00Z,1.35297,1.35119,0.00178,1.35297,1.35247,0.00050,1,0,0.00128,3.56,0.00000,0.00128,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-06|60,OR|GBPUSD|M15|new_york|2022-01-06|30,GBPUSD,M15,new_york,America/New_York,2022-01-06,60,30,2022-01-06T14:30:00Z,2022-01-06T15:30:00Z,2022-01-06T15:00:00Z,1.35456,1.35260,0.00196,1.35456,1.35363,0.00093,1,0,0.00103,2.107526881720430107526881720,0.00000,0.00103,down,close,0
IBOR|GBPUSD|M15|london|2022-01-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-07|60,OR|GBPUSD|M15|london|2022-01-07|30,GBPUSD,M15,london,Europe/London,2022-01-07,60,30,2022-01-07T08:00:00Z,2022-01-07T09:00:00Z,2022-01-07T08:30:00Z,1.35473,1.35377,0.00096,1.35473,1.35396,0.00077,1,0,0.00019,1.246753246753246753246753247,0.00000,0.00019,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-07|60,OR|GBPUSD|M15|new_york|2022-01-07|30,GBPUSD,M15,new_york,America/New_York,2022-01-07,60,30,2022-01-07T14:30:00Z,2022-01-07T15:30:00Z,2022-01-07T15:00:00Z,1.35474,1.35353,0.00121,1.35468,1.35353,0.00115,1,0,0.00006,1.052173913043478260869565217,0.00006,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2022-01-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-10|60,OR|GBPUSD|M15|london|2022-01-10|30,GBPUSD,M15,london,Europe/London,2022-01-10,60,30,2022-01-10T08:00:00Z,2022-01-10T09:00:00Z,2022-01-10T08:30:00Z,1.35863,1.35778,0.00085,1.35863,1.35778,0.00085,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-10|60,OR|GBPUSD|M15|new_york|2022-01-10|30,GBPUSD,M15,new_york,America/New_York,2022-01-10,60,30,2022-01-10T14:30:00Z,2022-01-10T15:30:00Z,2022-01-10T15:00:00Z,1.35791,1.35637,0.00154,1.35791,1.35637,0.00154,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|london|2022-01-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-11|60,OR|GBPUSD|M15|london|2022-01-11|30,GBPUSD,M15,london,Europe/London,2022-01-11,60,30,2022-01-11T08:00:00Z,2022-01-11T09:00:00Z,2022-01-11T08:30:00Z,1.35987,1.35789,0.00198,1.35987,1.35895,0.00092,1,0,0.00106,2.152173913043478260869565217,0.00000,0.00106,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-11|60,OR|GBPUSD|M15|new_york|2022-01-11|30,GBPUSD,M15,new_york,America/New_York,2022-01-11,60,30,2022-01-11T14:30:00Z,2022-01-11T15:30:00Z,2022-01-11T15:00:00Z,1.35899,1.35722,0.00177,1.35899,1.35735,0.00164,1,0,0.00013,1.079268292682926829268292683,0.00000,0.00013,down,wick,0
IBOR|GBPUSD|M15|london|2022-01-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-12|60,OR|GBPUSD|M15|london|2022-01-12|30,GBPUSD,M15,london,Europe/London,2022-01-12,60,30,2022-01-12T08:00:00Z,2022-01-12T09:00:00Z,2022-01-12T08:30:00Z,1.36439,1.36320,0.00119,1.36439,1.36402,0.00037,1,0,0.00082,3.216216216216216216216216216,0.00000,0.00082,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-12|60,OR|GBPUSD|M15|new_york|2022-01-12|30,GBPUSD,M15,new_york,America/New_York,2022-01-12,60,30,2022-01-12T14:30:00Z,2022-01-12T15:30:00Z,2022-01-12T15:00:00Z,1.36486,1.36343,0.00143,1.36413,1.36343,0.00070,1,0,0.00073,2.042857142857142857142857143,0.00073,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-13|60,OR|GBPUSD|M15|london|2022-01-13|30,GBPUSD,M15,london,Europe/London,2022-01-13,60,30,2022-01-13T08:00:00Z,2022-01-13T09:00:00Z,2022-01-13T08:30:00Z,1.37111,1.37045,0.00066,1.37099,1.37047,0.00052,1,0,0.00014,1.269230769230769230769230769,0.00012,0.00002,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-13|60,OR|GBPUSD|M15|new_york|2022-01-13|30,GBPUSD,M15,new_york,America/New_York,2022-01-13,60,30,2022-01-13T14:30:00Z,2022-01-13T15:30:00Z,2022-01-13T15:00:00Z,1.37345,1.37126,0.00219,1.37345,1.37126,0.00219,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-14|60,OR|GBPUSD|M15|london|2022-01-14|30,GBPUSD,M15,london,Europe/London,2022-01-14,60,30,2022-01-14T08:00:00Z,2022-01-14T09:00:00Z,2022-01-14T08:30:00Z,1.37360,1.37273,0.00087,1.37360,1.37307,0.00053,1,0,0.00034,1.641509433962264150943396226,0.00000,0.00034,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-14|60,OR|GBPUSD|M15|new_york|2022-01-14|30,GBPUSD,M15,new_york,America/New_York,2022-01-14,60,30,2022-01-14T14:30:00Z,2022-01-14T15:30:00Z,2022-01-14T15:00:00Z,1.37150,1.37038,0.00112,1.37121,1.37050,0.00071,1,0,0.00041,1.577464788732394366197183099,0.00029,0.00012,down,wick,0
IBOR|GBPUSD|M15|london|2022-01-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-17|60,OR|GBPUSD|M15|london|2022-01-17|30,GBPUSD,M15,london,Europe/London,2022-01-17,60,30,2022-01-17T08:00:00Z,2022-01-17T09:00:00Z,2022-01-17T08:30:00Z,1.36771,1.36690,0.00081,1.36771,1.36720,0.00051,1,0,0.00030,1.588235294117647058823529412,0.00000,0.00030,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-17|60,OR|GBPUSD|M15|new_york|2022-01-17|30,GBPUSD,M15,new_york,America/New_York,2022-01-17,60,30,2022-01-17T14:30:00Z,2022-01-17T15:30:00Z,2022-01-17T15:00:00Z,1.36505,1.36366,0.00139,1.36505,1.36398,0.00107,1,0,0.00032,1.299065420560747663551401869,0.00000,0.00032,down,wick,0
IBOR|GBPUSD|M15|london|2022-01-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-18|60,OR|GBPUSD|M15|london|2022-01-18|30,GBPUSD,M15,london,Europe/London,2022-01-18,60,30,2022-01-18T08:00:00Z,2022-01-18T09:00:00Z,2022-01-18T08:30:00Z,1.36430,1.36331,0.00099,1.36378,1.36331,0.00047,1,0,0.00052,2.106382978723404255319148936,0.00052,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-18|60,OR|GBPUSD|M15|new_york|2022-01-18|30,GBPUSD,M15,new_york,America/New_York,2022-01-18,60,30,2022-01-18T14:30:00Z,2022-01-18T15:30:00Z,2022-01-18T15:00:00Z,1.36017,1.35795,0.00222,1.36017,1.35896,0.00121,1,0,0.00101,1.834710743801652892561983471,0.00000,0.00101,down,close,0
IBOR|GBPUSD|M15|london|2022-01-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-19|60,OR|GBPUSD|M15|london|2022-01-19|30,GBPUSD,M15,london,Europe/London,2022-01-19,60,30,2022-01-19T08:00:00Z,2022-01-19T09:00:00Z,2022-01-19T08:30:00Z,1.36101,1.36007,0.00094,1.36101,1.36046,0.00055,1,0,0.00039,1.709090909090909090909090909,0.00000,0.00039,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-19|60,OR|GBPUSD|M15|new_york|2022-01-19|30,GBPUSD,M15,new_york,America/New_York,2022-01-19,60,30,2022-01-19T14:30:00Z,2022-01-19T15:30:00Z,2022-01-19T15:00:00Z,1.36432,1.36214,0.00218,1.36302,1.36214,0.00088,1,0,0.00130,2.477272727272727272727272727,0.00130,0.00000,up,close,0
