candidate_id,candidate_family,candidate_level,candidate_status,source_evidence_id,symbol,timeframe,session_id,session_timezone,session_local_date,break_bar_time_utc,first_break_direction,first_break_mode,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,break_trigger_source,direction_mode_match_to_relation,split_scope
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-29,2021-09-29T07:30:00Z,up,wick,1.35483,1.35473,1.35486,0.00013,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-29,2021-09-29T14:00:00Z,down,close,1.34853,1.35027,1.34728,0.00299,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-30,2021-09-30T07:30:00Z,down,close,1.34466,1.34502,1.34463,0.00039,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-01,2021-10-01T07:30:00Z,down,wick,1.34503,1.34536,1.34503,0.00033,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-04,2021-10-04T07:30:00Z,up,close,1.35429,1.35428,1.35480,0.00052,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-04,2021-10-04T14:15:00Z,up,close,1.35968,1.35915,1.35980,0.00065,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-05,2021-10-05T07:30:00Z,down,close,1.35876,1.35897,1.35857,0.00040,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-05,2021-10-05T14:00:00Z,up,close,1.36312,1.36283,1.36420,0.00137,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-06,2021-10-06T07:30:00Z,down,close,1.36003,1.36026,1.35987,0.00039,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-06,2021-10-06T14:00:00Z,up,close,1.35733,1.35732,1.35778,0.00046,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-07,2021-10-07T07:30:00Z,up,wick,1.35872,1.35866,1.35872,0.00006,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-07,2021-10-07T14:00:00Z,up,close,1.36148,1.35944,1.36166,0.00222,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-08,2021-10-08T07:30:00Z,down,wick,1.36068,1.36082,1.36013,0.00069,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-08,2021-10-08T14:00:00Z,down,wick,1.36235,1.36256,1.36235,0.00021,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-11,2021-10-11T07:30:00Z,up,wick,1.36363,1.36362,1.36404,0.00042,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-11,2021-10-11T14:00:00Z,up,wick,1.36344,1.36324,1.36344,0.00020,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-12,2021-10-12T07:30:00Z,down,wick,1.35945,1.35951,1.35945,0.00006,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-12,2021-10-12T14:00:00Z,up,wick,1.362,1.36192,1.36202,0.00010,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-13,2021-10-13T07:45:00Z,up,close,1.36175,1.36167,1.36175,0.00008,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-13,2021-10-13T14:15:00Z,down,close,1.36163,1.36213,1.36163,0.00050,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-14,2021-10-14T07:30:00Z,down,close,1.36631,1.36654,1.36630,0.00024,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-15,2021-10-15T07:30:00Z,up,wick,1.36885,1.36875,1.36885,0.00010,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-15,2021-10-15T14:00:00Z,up,close,1.37527,1.37449,1.37576,0.00127,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-18,2021-10-18T07:30:00Z,up,wick,1.37339,1.37334,1.37339,0.00005,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-18,2021-10-18T14:00:00Z,down,close,1.37246,1.37252,1.37223,0.00029,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-19,2021-10-19T07:30:00Z,up,wick,1.37739,1.37737,1.37740,0.00003,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-19,2021-10-19T14:00:00Z,down,wick,1.38176,1.38196,1.38176,0.00020,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-20,2021-10-20T07:30:00Z,up,wick,1.38124,1.38105,1.38124,0.00019,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-21,2021-10-21T07:30:00Z,down,wick,1.38144,1.38159,1.38128,0.00031,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-21,2021-10-21T14:00:00Z,up,close,1.38099,1.38044,1.38147,0.00103,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-22,2021-10-22T07:30:00Z,down,wick,1.37928,1.37942,1.37928,0.00014,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-25,2021-10-25T07:30:00Z,down,wick,1.37796,1.37799,1.37796,0.00003,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-25,2021-10-25T14:15:00Z,up,wick,1.37748,1.37733,1.37748,0.00015,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-26,2021-10-26T07:30:00Z,down,wick,1.37573,1.37586,1.37573,0.00013,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-26,2021-10-26T14:15:00Z,up,wick,1.38287,1.38283,1.38287,0.00004,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-27,2021-10-27T07:30:00Z,up,close,1.37738,1.37729,1.37739,0.00010,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-27,2021-10-27T14:00:00Z,down,wick,1.37097,1.37118,1.37097,0.00021,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-28,2021-10-28T07:30:00Z,down,wick,1.37373,1.37403,1.37373,0.00030,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-28,2021-10-28T14:00:00Z,up,wick,1.37633,1.37605,1.37633,0.00028,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-29,2021-10-29T07:30:00Z,down,close,1.37917,1.37931,1.37869,0.00062,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-29,2021-10-29T14:00:00Z,down,wick,1.37773,1.37824,1.37773,0.00051,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-01,2021-11-01T08:30:00Z,up,close,1.3686,1.36851,1.36871,0.00020,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-02,2021-11-02T08:45:00Z,down,wick,1.36497,1.36528,1.36497,0.00031,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-02,2021-11-02T14:00:00Z,up,close,1.36383,1.36374,1.36407,0.00033,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-03,2021-11-03T14:00:00Z,up,wick,1.36265,1.36258,1.36275,0.00017,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-04,2021-11-04T08:30:00Z,down,close,1.36524,1.36533,1.36511,0.00022,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-04,2021-11-04T14:00:00Z,up,close,1.36367,1.36329,1.36375,0.00046,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-05,2021-11-05T08:45:00Z,down,close,1.34912,1.34913,1.34900,0.00013,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-05,2021-11-05T14:00:00Z,up,wick,1.34477,1.34426,1.34477,0.00051,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-08,2021-11-08T15:00:00Z,up,close,1.35453,1.35370,1.35497,0.00127,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-09,2021-11-09T08:30:00Z,down,close,1.35675,1.35730,1.35634,0.00096,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-09,2021-11-09T15:00:00Z,down,wick,1.35566,1.35573,1.35531,0.00042,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-10,2021-11-10T08:30:00Z,up,close,1.35563,1.35544,1.35614,0.00070,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-10,2021-11-10T15:00:00Z,up,close,1.35097,1.35084,1.35109,0.00025,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-11,2021-11-11T08:30:00Z,up,close,1.34315,1.34257,1.34325,0.00068,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-11,2021-11-11T15:00:00Z,down,close,1.33979,1.33984,1.33911,0.00073,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-12,2021-11-12T08:45:00Z,up,close,1.33728,1.33717,1.33728,0.00011,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-12,2021-11-12T15:00:00Z,down,close,1.33883,1.33917,1.33813,0.00104,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-15,2021-11-15T15:00:00Z,up,wick,1.34396,1.34372,1.34407,0.00035,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-16,2021-11-16T15:15:00Z,down,wick,1.344,1.34403,1.34400,0.00003,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-17,2021-11-17T08:30:00Z,up,close,1.34385,1.34323,1.34475,0.00152,close,1,or_break_only_branch
