legacy_repo_path	lifted_repo_path	size_bytes	mtime_utc	sha256
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/20201231-开源证券-量化评论（13）：高频股东数据的隐含信息量.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/20201231-开源证券-量化评论（13）：高频股东数据的隐含信息量.pdf	803208	2026-06-15T17:41:04+00:00	39e3f65b388fc98d511c46bd9b68d79beb576edc64e638022fd54643220a545a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/中信因子深度研究系列10：买卖报单流动性因子构建.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/01_高频微观/中信因子深度研究系列10：买卖报单流动性因子构建.pdf	1353510	2026-06-15T17:42:29+00:00	6d2d653bbf88aa64e181c188d35cccc60f4d6028c1f2dd25694071d830a64b2b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列46：AlphaNet改进：结构和损失函数.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列46：AlphaNet改进：结构和损失函数.pdf	2279902	2026-06-15T17:42:14+00:00	fcd31ce960502a9fa29646bdb61ebc2f16dbd866497200101116f14b46f7bb8b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列52：神经网络组合优化初探.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列52：神经网络组合优化初探.pdf	2781230	2026-06-15T17:42:14+00:00	4f9908b034ad509bb097e63886b384627a8c42f444387f337f4f1f7780988370
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列53：揭秘微软AI量化研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/03_机器学习/华泰人工智能系列53：揭秘微软AI量化研究.pdf	3334853	2026-06-15T17:42:15+00:00	34d0eaa75bdff715f18ac56df5e526856c29862ca228aee0884bb96bac22c252
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/国盛多因子系列7：对成长的分解及多维度寻找成长因子.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/国盛多因子系列7：对成长的分解及多维度寻找成长因子.pdf	2240192	2026-06-15T17:41:59+00:00	6da1acd72ed8899802fdb26fae92831d577cc550d39a54c80576fb1b9cc23241
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/广发多因子系列45：基于SemiBeta的因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/广发多因子系列45：基于SemiBeta的因子研究.pdf	1153450	2026-06-15T17:41:54+00:00	868965b9f7b42007aab42343529990f582f45d4d8c2e1e0e337c6e395554bad9
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/广发多因子系列46：股价跳跃因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v24/03_券商研报/04_多因子/广发多因子系列46：股价跳跃因子研究.pdf	7602661	2026-06-15T17:41:54+00:00	4e811dd182b4426f77396c5149b27130f161325348502107dc7d6b71a10b6ca9
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/中信因子深度研究系列11：高频订单失衡及价差因子.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/中信因子深度研究系列11：高频订单失衡及价差因子.pdf	1972479	2026-06-15T17:42:29+00:00	5ef4d013ac6e27bfd8ad3b0938314e10caa5c879e97cc0a7b4f2cbac43c8bcca
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/广发多因子系列41：高频价量数据的因子化方法.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/01_高频微观/广发多因子系列41：高频价量数据的因子化方法.pdf	2776664	2026-06-15T17:41:53+00:00	d8e63108f50d82355d8739b02114da6df02082750025b3f8cd0a90f24c4717fe
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列54：基于遗传规划的一致预期因子挖掘.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列54：基于遗传规划的一致预期因子挖掘.pdf	3793606	2026-06-15T17:42:17+00:00	ce6c8755ba6601bee73559a5d10e23c87c0300ce9cd3891f7603f35084c45a5b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列55：图神经网络选股的进阶路.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列55：图神经网络选股的进阶路.pdf	3003366	2026-06-15T17:42:16+00:00	f3ec159f5722c4662b4a2d6cf583c3085a697f5d680ac59f036e6d61b5eb0425
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列56：新闻舆情分析的HAN网络选股.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/03_机器学习/华泰人工智能系列56：新闻舆情分析的HAN网络选股.pdf	3082505	2026-06-15T17:42:17+00:00	65d4cd90e26891b87dba043e340a9cf97afd10d07b7bd7e86878b4fac7b95e5a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/广发多因子系列35：宏观视角下的风格轮动探讨.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/广发多因子系列35：宏观视角下的风格轮动探讨.pdf	1602382	2026-06-15T17:41:53+00:00	47687a2e7a7e9081fe16109a6be43812c3b962dc43e7d5a606a949549c6767a4
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/广发多因子系列43：基于地理关联度因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/广发多因子系列43：基于地理关联度因子研究.pdf	1908059	2026-06-15T17:41:53+00:00	e1ee8fea5be1a42a3825514592b7ecf50cbb01d88093bb47411d7251cef92c00
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/星火多因子专题报告10：如何对Beta因子进行稳健估计？.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v25/03_券商研报/04_多因子/星火多因子专题报告10：如何对Beta因子进行稳健估计？.pdf	1119200	2026-06-15T17:42:25+00:00	fbb29e6962ff6a40a588beca87626866b36177d11dd7e9b0a8511d5bded3e36d
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	2513366	2026-06-15T17:42:29+00:00	5b9b2971ecf2e5d176cd4328472aaf11c6c2c6d189350e90184206565066fa1d
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列9：高频量价选股因子初探.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/01_高频微观/中信因子深度研究系列9：高频量价选股因子初探.pdf	1265115	2026-06-15T17:42:29+00:00	b4919697d8e32f840c3f079c1cff8f216ec2e81b71b89e890778e8824da743fe
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列57：文本FADT选股.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列57：文本FADT选股.pdf	4784696	2026-06-15T17:42:15+00:00	493cda6ae88c4667c6a71355708efb690967c3028355a4394d174c11f0103ce9
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列58：分析师共同覆盖因子和图神经网络.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列58：分析师共同覆盖因子和图神经网络.pdf	3731931	2026-06-15T17:42:15+00:00	ff1b9e7a07a29cad0181592347d7c10e675963ae3fdcd97b6a5533283e1812aa
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列59：强化学习初探与DQN择时.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/03_机器学习/华泰人工智能系列59：强化学习初探与DQN择时.pdf	4234867	2026-06-15T17:42:16+00:00	0cc7bc227a86c1fa9b3adcda62ccbb884b3f54375049fd6fc226cb3bd4bf1c6d
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列37：探寻资金流背后的风格轮动规律.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列37：探寻资金流背后的风格轮动规律.pdf	1839741	2026-06-15T17:41:53+00:00	77a8f242592cdd0c494cfe787752c3ad2be5987873f83e75ab11aa4d550a6d7f
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列44：再谈地理关联度因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列44：再谈地理关联度因子研究.pdf	1407513	2026-06-15T17:41:53+00:00	9e4f39d31211aabc38b27e4e7578d8787b14e68381e64bba160930da79046317
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列49：基于基金属性的因子选股策略研究分析报.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v26/03_券商研报/04_多因子/广发多因子系列49：基于基金属性的因子选股策略研究分析报.pdf	14145371	2026-06-15T17:41:57+00:00	627b99628f8dcd8d8f57ab529f5cbf4cd53a2eb592621721e8e192073c493789
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/01_高频微观/20221218-开源证券-市场微观结构研究系列（18）：大小单资金流alpha探究2.0，变量精筛与高频测算.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/01_高频微观/20221218-开源证券-市场微观结构研究系列（18）：大小单资金流alpha探究2.0，变量精筛与高频测算.pdf	2181608	2026-06-15T17:41:08+00:00	00da5c6006ed0979f672f1d239ae96c6372060fb5f21ba9d89e84da2d3ec4d3f
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/01_高频微观/广发多因子系列47：再谈SemiBeta因子-高频测算.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/01_高频微观/广发多因子系列47：再谈SemiBeta因子-高频测算.pdf	994995	2026-06-15T17:41:55+00:00	b37066a2fc9efa7109f294c7b149c7b3d2e13f076fe639fb2e36ae7b35348c5d
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列60：量化如何追求模糊的正确：有序回归.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列60：量化如何追求模糊的正确：有序回归.pdf	1517079	2026-06-15T17:42:16+00:00	b528ffdc0eca5094aa285b1a1fa7ee88788f84f36cce9288336cbc4c927138e7
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列61：深挖分析师共同覆盖中的关联因子.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列61：深挖分析师共同覆盖中的关联因子.pdf	1812880	2026-06-15T17:42:15+00:00	76fc805004c5890126ea10c23b1759a48aacb6add3e934702d9aed05ab1fc6b5
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列62：NLP综述：勾勒AI语义理解的轨迹.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/03_机器学习/华泰人工智能系列62：NLP综述：勾勒AI语义理解的轨迹.pdf	3214200	2026-06-15T17:42:16+00:00	0d636967edc5865f14f8baf32fc1229cab8ddf9d964ee08b09c89bf76bb5619c
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告11：在下跌中寻找惊喜，业绩超预期与反转因子的融合.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告11：在下跌中寻找惊喜，业绩超预期与反转因子的融合.pdf	1255391	2026-06-15T17:42:25+00:00	a4641ea3d9afb9fbcf7bc79ccaafe4eda57208b96ced2701d7df2384ace10f9e
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告12：从质量到质量增长，挖掘公司基本面改善带来的Alpha.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告12：从质量到质量增长，挖掘公司基本面改善带来的Alpha.pdf	1975162	2026-06-15T17:42:26+00:00	ee876bfc647ff1975af5dd2a2e88736bdc6efb5b6a2f6eebfec02383caf33f0b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告13：从事件驱动角度看分析师评级上调带来的Alpha.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v27/03_券商研报/04_多因子/星火多因子专题报告13：从事件驱动角度看分析师评级上调带来的Alpha.pdf	1763688	2026-06-15T17:42:26+00:00	7c27130df27add2b301d11f2a7f0280807da2c4e33a105ba4aa32be760656a92
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/01_高频微观/广发多因子系列48：高频数据的因子化研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/01_高频微观/广发多因子系列48：高频数据的因子化研究.pdf	13214632	2026-06-15T17:41:57+00:00	deb16a634fa505e7ccb12e11f89dc9f6679fea357a46f401fcd64e9b44390908
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/01_高频微观/广发多因子系列50：弹性因子研究-从高频数据说起.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/01_高频微观/广发多因子系列50：弹性因子研究-从高频数据说起.pdf	13593452	2026-06-15T17:41:57+00:00	f50a1464abd9675860ad2bfffd3ac624dcaea3c5185116e7bb937d200996f27a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列25：真假序列识别再探：市场弱有效性检验与择时战场选择.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列25：真假序列识别再探：市场弱有效性检验与择时战场选择.pdf	3962954	2026-06-15T17:42:11+00:00	5c5a6a3bb24eeecda8a69a5de9dbaa9c30fac5130b16c34b671777097f5fc136
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列63：再探文本FADT选股.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列63：再探文本FADT选股.pdf	5280844	2026-06-15T17:42:16+00:00	11c80f370b417907635b3c5c6f669e7c7a09c74767e4efb9500d11b14f515f5a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列6：人工智能选股Boosting模型.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/03_机器学习/华泰人工智能系列6：人工智能选股Boosting模型.pdf	2851628	2026-06-15T17:42:10+00:00	dc059ac625bae2cd9fe3e56a0a91b61e9e8aed1a47a4ca62a5ec21aceb73af59
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列16：基于情景切换的技术选股策略.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列16：基于情景切换的技术选股策略.pdf	1786108	2026-06-15T17:41:51+00:00	9aeeadda91ac376e22d565e88a508defc4b15b1ec582ab5bc781f2b299f9c578
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列17：行业事件驱动下的风格轮动.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列17：行业事件驱动下的风格轮动.pdf	3131851	2026-06-15T17:41:51+00:00	3ec0e90907b21323d12ea7a87ab9eb2f24e6eb4d8edfcee7399d23a57e364819
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列38：从个股分化看风格轮动.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v28/03_券商研报/04_多因子/广发多因子系列38：从个股分化看风格轮动.pdf	1974882	2026-06-15T17:41:53+00:00	c193be2d789bfcc546c33810e14cb7cc3ae70d6a2159edb32af520a5227af48c
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/01_高频微观/广发高频数据因子研究系列1：基于日内高频数据的短周期选股因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/01_高频微观/广发高频数据因子研究系列1：基于日内高频数据的短周期选股因子研究.pdf	2957500	2026-06-15T17:41:55+00:00	5a322c0907829aa259327e270c5629dd31b81368f33bd42dfac88eb98baa4113
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/01_高频微观/广发高频数据因子研究系列3：基于个股羊群效应的选股因子研究.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/01_高频微观/广发高频数据因子研究系列3：基于个股羊群效应的选股因子研究.pdf	2614237	2026-06-15T17:41:55+00:00	56fc2c3482a612569e03c8e6e8036b3d42c3f5700903ce60eae5e8a76a8a65b9
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/03_机器学习/华泰人工智能系列7：人工智能选股Python实战.pdf	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/S_BUCKET__staging/03_券商研报/representatives_v29/03_券商研报/03_机器学习/华泰人工智能系列7：人工智能选股Python实战.pdf	3524232	2026-06-15T17:42:10+00:00	711aaf100b00dd0c1e4818fae6c92cfc836b453851321a466624d8b65c53a35a
