Date	Time	Open	High	Low	Close	TickVolume	Spread	RealVolume
2023.11.16	09:00	1.23966	1.23986	1.23766	1.23799	5757	50	0
2023.11.16	08:00	1.23949	1.23989	1.23916	1.23968	3109	50	0
2023.11.16	07:00	1.23931	1.23961	1.23903	1.23948	2089	50	0
2023.11.16	06:00	1.23881	1.23944	1.23873	1.23931	2068	50	0
2023.11.16	05:00	1.23831	1.23914	1.23825	1.23880	2588	50	0
2023.11.16	04:00	1.24033	1.24041	1.23801	1.23831	4768	50	0
2023.11.16	03:00	1.24187	1.24195	1.24005	1.24032	3940	50	0
2023.11.16	02:00	1.24218	1.24241	1.24137	1.24185	2764	50	0
2023.11.16	01:00	1.24140	1.24221	1.24127	1.24219	1304	50	0
2023.11.16	00:00	1.24160	1.24173	1.24001	1.24135	902	50	0
2023.11.15	23:00	1.24096	1.24162	1.24091	1.24156	2243	50	0
2023.11.15	22:00	1.24181	1.24189	1.24067	1.24095	5443	50	0
2023.11.15	21:00	1.24163	1.24200	1.24116	1.24182	5438	50	0
2023.11.15	20:00	1.24227	1.24228	1.24102	1.24161	6105	50	0
2023.11.15	19:00	1.24299	1.24316	1.24162	1.24227	7650	50	0
2023.11.15	18:00	1.24423	1.24541	1.24261	1.24298	9991	50	0
2023.11.15	17:00	1.24090	1.24443	1.24035	1.24425	12526	50	0
2023.11.15	16:00	1.24426	1.24472	1.24042	1.24090	13710	50	0
2023.11.15	15:00	1.24619	1.24802	1.24255	1.24426	12817	50	0
2023.11.15	14:00	1.24721	1.24748	1.24556	1.24617	6007	50	0
2023.11.15	13:00	1.24624	1.24748	1.24584	1.24720	6340	50	0
2023.11.15	12:00	1.24626	1.24720	1.24552	1.24622	6319	50	0
2023.11.15	11:00	1.24644	1.24668	1.24534	1.24627	8595	50	0
2023.11.15	10:00	1.24700	1.24762	1.24584	1.24642	8839	50	0
2023.11.15	09:00	1.24898	1.24940	1.24642	1.24695	7918	50	0
2023.11.15	08:00	1.24890	1.24938	1.24842	1.24877	3797	50	0
2023.11.15	07:00	1.24914	1.24935	1.24878	1.24889	3368	50	0
2023.11.15	06:00	1.24948	1.24976	1.24912	1.24914	2435	50	0
2023.11.15	05:00	1.24898	1.24959	1.24876	1.24946	3169	50	0
2023.11.15	04:00	1.24848	1.24907	1.24803	1.24898	3453	50	0
2023.11.15	03:00	1.24839	1.24886	1.24795	1.24847	4175	50	0
2023.11.15	02:00	1.24932	1.24933	1.24791	1.24838	2780	50	0
2023.11.15	01:00	1.24875	1.24991	1.24875	1.24932	1629	50	0
2023.11.15	00:00	1.24975	1.24994	1.24873	1.24885	767	50	0
2023.11.14	23:00	1.25015	1.25016	1.24943	1.24980	2297	50	0
2023.11.14	22:00	1.24995	1.25059	1.24957	1.25015	4599	50	0
2023.11.14	21:00	1.24864	1.24999	1.24837	1.24996	5411	50	0
2023.11.14	20:00	1.24924	1.24937	1.24850	1.24864	5721	50	0
2023.11.14	19:00	1.24813	1.24929	1.24732	1.24925	8102	50	0
2023.11.14	18:00	1.24565	1.24888	1.24556	1.24814	10336	50	0
2023.11.14	17:00	1.24582	1.24747	1.24441	1.24566	13227	50	0
2023.11.14	16:00	1.24013	1.24617	1.24009	1.24586	16783	50	0
2023.11.14	15:00	1.22937	1.24072	1.22823	1.24011	14293	50	0
2023.11.14	14:00	1.22805	1.22985	1.22799	1.22934	4569	50	0
2023.11.14	13:00	1.22892	1.22920	1.22758	1.22804	4361	50	0
2023.11.14	12:00	1.23021	1.23077	1.22847	1.22892	5817	50	0
2023.11.14	11:00	1.22815	1.23031	1.22791	1.23020	6947	50	0
2023.11.14	10:00	1.22950	1.22971	1.22769	1.22818	6393	50	0
2023.11.14	09:00	1.22765	1.23010	1.22761	1.22948	5793	50	0
2023.11.14	08:00	1.22688	1.22777	1.22680	1.22761	2105	50	0
2023.11.14	07:00	1.22710	1.22720	1.22653	1.22689	2707	50	0
2023.11.14	06:00	1.22707	1.22751	1.22694	1.22711	1927	50	0
2023.11.14	05:00	1.22731	1.22735	1.22690	1.22706	1964	50	0
2023.11.14	04:00	1.22728	1.22763	1.22702	1.22730	2476	50	0
2023.11.14	03:00	1.22740	1.22766	1.22696	1.22727	3591	50	0
2023.11.14	02:00	1.22801	1.22803	1.22722	1.22735	1737	50	0
2023.11.14	01:00	1.22736	1.22808	1.22732	1.22799	844	50	0
2023.11.14	00:00	1.22757	1.22780	1.22625	1.22736	994	50	0
2023.11.13	23:00	1.22768	1.22799	1.22761	1.22779	1606	50	0
2023.11.13	22:00	1.22780	1.22802	1.22739	1.22763	4263	50	0
2023.11.13	21:00	1.22722	1.22794	1.22697	1.22779	4602	50	0
2023.11.13	20:00	1.22681	1.22762	1.22615	1.22721	6381	50	0
2023.11.13	19:00	1.22661	1.22770	1.22628	1.22680	7035	50	0
2023.11.13	18:00	1.22524	1.22713	1.22475	1.22663	8608	50	0
2023.11.13	17:00	1.22389	1.22586	1.22378	1.22522	10575	50	0
2023.11.13	16:00	1.22467	1.22494	1.22295	1.22389	9019	50	0
2023.11.13	15:00	1.22420	1.22555	1.22352	1.22466	8981	50	0
2023.11.13	14:00	1.22498	1.22504	1.22353	1.22421	5373	50	0
2023.11.13	13:00	1.22514	1.22555	1.22459	1.22499	4968	50	0
2023.11.13	12:00	1.22434	1.22556	1.22364	1.22513	4923	50	0
2023.11.13	11:00	1.22408	1.22535	1.22379	1.22435	6202	50	0
2023.11.13	10:00	1.22368	1.22422	1.22314	1.22406	7084	50	0
2023.11.13	09:00	1.22382	1.22441	1.22340	1.22369	4735	50	0
2023.11.13	08:00	1.22301	1.22402	1.22280	1.22383	2754	50	0
2023.11.13	07:00	1.22281	1.22322	1.22268	1.22300	2174	50	0
2023.11.13	06:00	1.22273	1.22336	1.22269	1.22281	2045	50	0
2023.11.13	05:00	1.22304	1.22304	1.22232	1.22274	2626	50	0
2023.11.13	04:00	1.22355	1.22360	1.22291	1.22304	2872	50	0
2023.11.13	03:00	1.22277	1.22359	1.22243	1.22354	4089	50	0
2023.11.13	02:00	1.22293	1.22322	1.22243	1.22277	2852	50	0
2023.11.13	01:00	1.22266	1.22316	1.22265	1.22294	1687	50	0
2023.11.13	00:00	1.22062	1.22281	1.22053	1.22251	470	50	0
2023.11.10	23:00	1.22259	1.22279	1.22219	1.22233	3328	50	0
2023.11.10	22:00	1.22178	1.22283	1.22149	1.22260	5050	50	0
2023.11.10	21:00	1.22223	1.22313	1.22170	1.22179	5395	50	0
2023.11.10	20:00	1.22168	1.22281	1.22127	1.22223	6345	50	0
2023.11.10	19:00	1.22042	1.22186	1.21995	1.22168	7841	50	0
2023.11.10	18:00	1.21965	1.22098	1.21923	1.22041	8727	50	0
2023.11.10	17:00	1.22009	1.22105	1.21871	1.21965	13963	50	0
2023.11.10	16:00	1.22241	1.22244	1.21993	1.22009	10038	50	0
2023.11.10	15:00	1.22201	1.22272	1.22071	1.22240	9231	50	0
2023.11.10	14:00	1.22071	1.22239	1.22001	1.22200	6900	50	0
2023.11.10	13:00	1.22286	1.22301	1.22028	1.22072	6253	50	0
2023.11.10	12:00	1.22169	1.22287	1.22091	1.22286	6843	50	0
2023.11.10	11:00	1.22203	1.22245	1.22064	1.22169	6910	50	0
2023.11.10	10:00	1.22274	1.22351	1.22171	1.22203	8384	50	0
2023.11.10	09:00	1.22255	1.22378	1.22165	1.22273	7942	50	0
2023.11.10	08:00	1.22263	1.22305	1.22240	1.22259	3423	50	0
2023.11.10	07:00	1.22281	1.22291	1.22241	1.22264	2510	50	0
2023.11.10	06:00	1.22212	1.22283	1.22198	1.22280	2203	50	0
2023.11.10	05:00	1.22233	1.22263	1.22192	1.22213	2384	50	0
2023.11.10	04:00	1.22241	1.22272	1.22212	1.22234	3345	50	0
2023.11.10	03:00	1.22210	1.22280	1.22190	1.22242	4640	50	0
2023.11.10	02:00	1.22163	1.22235	1.22117	1.22210	2333	50	0
2023.11.10	01:00	1.22212	1.22226	1.22149	1.22162	1342	50	0
2023.11.10	00:00	1.22192	1.22236	1.22166	1.22203	762	50	0
2023.11.09	23:00	1.22179	1.22243	1.22177	1.22225	3248	50	0
2023.11.09	22:00	1.22203	1.22298	1.22165	1.22180	8513	50	0
2023.11.09	21:00	1.22568	1.22576	1.22127	1.22202	12071	50	0
2023.11.09	20:00	1.22664	1.22686	1.22308	1.22568	13611	50	0
2023.11.09	19:00	1.22769	1.22796	1.22641	1.22664	6687	50	0
2023.11.09	18:00	1.22867	1.22891	1.22697	1.22769	8649	50	0
2023.11.09	17:00	1.22894	1.22951	1.22798	1.22867	11935	50	0
2023.11.09	16:00	1.22722	1.22930	1.22649	1.22892	11802	50	0
2023.11.09	15:00	1.22621	1.22771	1.22519	1.22720	10955	50	0
2023.11.09	14:00	1.22613	1.22663	1.22567	1.22619	6292	50	0
2023.11.09	13:00	1.22741	1.22771	1.22535	1.22613	5556	50	0
2023.11.09	12:00	1.23001	1.23048	1.22728	1.22740	5836	50	0
2023.11.09	11:00	1.22947	1.23086	1.22903	1.23002	7816	50	0
2023.11.09	10:00	1.22822	1.22953	1.22696	1.22947	7070	50	0
2023.11.09	09:00	1.22869	1.22879	1.22775	1.22820	5111	50	0
2023.11.09	08:00	1.22780	1.22896	1.22755	1.22868	3926	50	0
2023.11.09	07:00	1.22847	1.22874	1.22777	1.22782	3110	50	0
2023.11.09	06:00	1.22820	1.22873	1.22812	1.22846	2989	50	0
2023.11.09	05:00	1.22831	1.22848	1.22787	1.22819	2628	50	0
2023.11.09	04:00	1.22878	1.22939	1.22812	1.22831	3809	50	0
2023.11.09	03:00	1.22792	1.22923	1.22772	1.22878	3926	50	0
2023.11.09	02:00	1.22851	1.22863	1.22745	1.22791	1996	50	0
2023.11.09	01:00	1.22818	1.22852	1.22805	1.22852	1067	50	0
2023.11.09	00:00	1.22816	1.22868	1.22662	1.22818	1038	50	0
2023.11.08	23:00	1.22881	1.22899	1.22843	1.22843	3620	50	0
2023.11.08	22:00	1.22835	1.22897	1.22813	1.22882	5512	50	0
2023.11.08	21:00	1.22960	1.22979	1.22834	1.22834	5450	50	0
2023.11.08	20:00	1.22920	1.23014	1.22890	1.22963	8216	50	0
2023.11.08	19:00	1.22986	1.22989	1.22818	1.22919	7802	50	0
2023.11.08	18:00	1.22866	1.23010	1.22864	1.22987	9126	50	0
2023.11.08	17:00	1.22811	1.22890	1.22657	1.22865	12078	50	0
2023.11.08	16:00	1.22643	1.22865	1.22617	1.22810	10171	50	0
2023.11.08	15:00	1.22543	1.22667	1.22509	1.22640	9780	50	0
2023.11.08	14:00	1.22675	1.22686	1.22507	1.22543	5624	50	0
2023.11.08	13:00	1.22561	1.22682	1.22561	1.22676	5598	50	0
2023.11.08	12:00	1.22479	1.22578	1.22428	1.22560	5914	50	0
2023.11.08	11:00	1.22605	1.22612	1.22417	1.22481	7943	50	0
2023.11.08	10:00	1.22727	1.22763	1.22601	1.22601	7552	50	0
2023.11.08	09:00	1.22732	1.22775	1.22646	1.22724	5770	50	0
2023.11.08	08:00	1.22751	1.22784	1.22715	1.22727	3886	50	0
2023.11.08	07:00	1.22829	1.22842	1.22740	1.22751	3152	50	0
2023.11.08	06:00	1.22804	1.22840	1.22792	1.22828	2826	50	0
2023.11.08	05:00	1.22895	1.22920	1.22786	1.22805	2896	50	0
2023.11.08	04:00	1.22851	1.22962	1.22819	1.22894	4215	50	0
2023.11.08	03:00	1.22863	1.22900	1.22779	1.22848	4431	50	0
2023.11.08	02:00	1.22907	1.22936	1.22851	1.22860	3099	50	0
2023.11.08	01:00	1.22991	1.23008	1.22898	1.22907	1490	50	0
2023.11.08	00:00	1.22930	1.23000	1.22919	1.22984	553	50	0
2023.11.07	23:00	1.22931	1.22999	1.22930	1.22993	2588	50	0
2023.11.07	22:00	1.22957	1.23004	1.22875	1.22931	5441	50	0
2023.11.07	21:00	1.22985	1.23070	1.22947	1.22958	6071	50	0
2023.11.07	20:00	1.22717	1.22996	1.22693	1.22985	6922	50	0
2023.11.07	19:00	1.22935	1.22947	1.22624	1.22717	7355	50	0
2023.11.07	18:00	1.22985	1.23119	1.22930	1.22931	8666	50	0
2023.11.07	17:00	1.22978	1.23112	1.22903	1.22985	9580	50	0
2023.11.07	16:00	1.23006	1.23022	1.22833	1.22976	10661	50	0
2023.11.07	15:00	1.22958	1.23073	1.22947	1.23005	9124	50	0
2023.11.07	14:00	1.22891	1.23020	1.22869	1.22957	6720	50	0
2023.11.07	13:00	1.22969	1.22984	1.22752	1.22892	6338	50	0
2023.11.07	12:00	1.23035	1.23127	1.22918	1.22969	6724	50	0
2023.11.07	11:00	1.23266	1.23274	1.23017	1.23034	6232	50	0
2023.11.07	10:00	1.23148	1.23321	1.23140	1.23267	7704	50	0
2023.11.07	09:00	1.23195	1.23206	1.23115	1.23148	5335	50	0
2023.11.07	08:00	1.23336	1.23367	1.23195	1.23195	3761	50	0
2023.11.07	07:00	1.23284	1.23345	1.23265	1.23337	2661	50	0
2023.11.07	06:00	1.23341	1.23364	1.23280	1.23285	2553	50	0
2023.11.07	05:00	1.23402	1.23413	1.23334	1.23342	3904	50	0
2023.11.07	04:00	1.23383	1.23408	1.23343	1.23402	2880	50	0
2023.11.07	03:00	1.23386	1.23418	1.23340	1.23382	3782	50	0
2023.11.07	02:00	1.23435	1.23472	1.23376	1.23387	2461	50	0
2023.11.07	01:00	1.23446	1.23462	1.23434	1.23434	1235	50	0
2023.11.07	00:00	1.23440	1.23464	1.23401	1.23447	1221	50	0
2023.11.06	23:00	1.23436	1.23441	1.23380	1.23428	2556	50	0
2023.11.06	22:00	1.23516	1.23521	1.23420	1.23435	4857	50	0
2023.11.06	21:00	1.23678	1.23696	1.23507	1.23516	5873	50	0
2023.11.06	20:00	1.23711	1.23726	1.23632	1.23678	5361	50	0
2023.11.06	19:00	1.23894	1.23896	1.23700	1.23711	5082	50	0
2023.11.06	18:00	1.23897	1.23981	1.23870	1.23893	6892	50	0
2023.11.06	17:00	1.23912	1.23935	1.23709	1.23898	9994	50	0
2023.11.06	16:00	1.23850	1.24012	1.23849	1.23911	10187	50	0
2023.11.06	15:00	1.23919	1.23993	1.23828	1.23850	9103	50	0
2023.11.06	14:00	1.24235	1.24284	1.23907	1.23916	6071	50	0
2023.11.06	13:00	1.24154	1.24263	1.24137	1.24236	5101	50	0
2023.11.06	12:00	1.23984	1.24195	1.23983	1.24153	5814	50	0
2023.11.06	11:00	1.24120	1.24238	1.23981	1.23982	6828	50	0
2023.11.06	10:00	1.23827	1.24137	1.23765	1.24114	7400	50	0
2023.11.06	09:00	1.23871	1.23965	1.23791	1.23827	6213	50	0
2023.11.06	08:00	1.23779	1.23879	1.23779	1.23862	3086	50	0
2023.11.06	07:00	1.23729	1.23803	1.23705	1.23780	3613	50	0
2023.11.06	06:00	1.23753	1.23814	1.23726	1.23728	2510	50	0
2023.11.06	05:00	1.23733	1.23754	1.23707	1.23752	2685	50	0
2023.11.06	04:00	1.23691	1.23756	1.23687	1.23734	3733	50	0
2023.11.06	03:00	1.23678	1.23758	1.23647	1.23690	5254	50	0
2023.11.06	02:00	1.23720	1.23740	1.23659	1.23677	3519	50	0
2023.11.06	01:00	1.23706	1.23774	1.23673	1.23721	2098	50	0
2023.11.06	00:00	1.23644	1.23730	1.23597	1.23668	458	50	0
2023.11.03	23:00	1.23733	1.23828	1.23728	1.23799	3208	50	0
2023.11.03	22:00	1.23808	1.23818	1.23718	1.23731	4935	50	0
2023.11.03	21:00	1.23843	1.23868	1.23762	1.23808	5840	50	0
2023.11.03	20:00	1.23824	1.23895	1.23764	1.23842	7560	50	0
2023.11.03	19:00	1.23712	1.23864	1.23579	1.23823	9028	50	0
2023.11.03	18:00	1.23422	1.23747	1.23413	1.23713	11592	50	0
2023.11.03	17:00	1.23320	1.23496	1.23110	1.23421	15545	50	0
2023.11.03	16:00	1.23128	1.23403	1.22977	1.23304	15467	50	0
2023.11.03	15:00	1.22263	1.23177	1.22248	1.23127	13731	50	0
2023.11.03	14:00	1.22218	1.22307	1.22182	1.22264	6000	50	0
2023.11.03	13:00	1.22147	1.22246	1.22115	1.22218	5884	50	0
2023.11.03	12:00	1.21939	1.22150	1.21905	1.22146	7245	50	0
2023.11.03	11:00	1.21994	1.21995	1.21858	1.21938	6761	50	0
2023.11.03	10:00	1.22055	1.22136	1.21968	1.21994	5158	50	0
2023.11.03	09:00	1.22086	1.22087	1.22022	1.22055	3021	50	0
2023.11.03	08:00	1.22002	1.22087	1.21996	1.22083	2893	50	0
2023.11.03	07:00	1.21998	1.22035	1.21974	1.22002	2018	50	0
2023.11.03	06:00	1.22024	1.22045	1.21982	1.21997	3033	50	0
2023.11.03	05:00	1.21912	1.22035	1.21908	1.22023	3408	50	0
2023.11.03	04:00	1.21891	1.21943	1.21844	1.21913	3316	50	0
2023.11.03	03:00	1.21895	1.21954	1.21849	1.21889	2476	50	0
2023.11.03	02:00	1.21970	1.21984	1.21891	1.21892	1438	50	0
2023.11.03	01:00	1.22010	1.22042	1.21969	1.21969	1228	50	0
2023.11.03	00:00	1.22011	1.22046	1.21920	1.21997	844	50	0
2023.11.02	23:00	1.22083	1.22092	1.22001	1.22036	3129	50	0
2023.11.02	22:00	1.22049	1.22093	1.21998	1.22083	5113	50	0
2023.11.02	21:00	1.22013	1.22081	1.21980	1.22049	6191	50	0
2023.11.02	20:00	1.21793	1.22018	1.21775	1.22013	7091	50	0
2023.11.02	19:00	1.21733	1.21855	1.21685	1.21792	9136	50	0
2023.11.02	18:00	1.21823	1.21894	1.21676	1.21734	10926	50	0
2023.11.02	17:00	1.21993	1.22009	1.21709	1.21825	12493	50	0
2023.11.02	16:00	1.22155	1.22253	1.21854	1.21992	12865	50	0
2023.11.02	15:00	1.21930	1.22257	1.21926	1.22155	13681	50	0
2023.11.02	14:00	1.21912	1.21994	1.21889	1.21929	5846	50	0
2023.11.02	13:00	1.21856	1.21970	1.21800	1.21911	6660	50	0
2023.11.02	12:00	1.21635	1.21904	1.21572	1.21856	7810	50	0
2023.11.02	11:00	1.21697	1.21744	1.21551	1.21637	6704	50	0
2023.11.02	10:00	1.21795	1.21816	1.21639	1.21695	6794	50	0
2023.11.02	09:00	1.21825	1.21833	1.21748	1.21796	3289	50	0
2023.11.02	08:00	1.21779	1.21855	1.21771	1.21826	3439	50	0
2023.11.02	07:00	1.21921	1.21923	1.21778	1.21779	2601	50	0
2023.11.02	06:00	1.21911	1.21936	1.21871	1.21919	2983	50	0
2023.11.02	05:00	1.21914	1.21946	1.21874	1.21911	3729	50	0
2023.11.02	04:00	1.21939	1.21964	1.21892	1.21914	4520	50	0
2023.11.02	03:00	1.21815	1.21937	1.21792	1.21937	5438	50	0
2023.11.02	02:00	1.21670	1.21814	1.21638	1.21814	2650	50	0
2023.11.02	01:00	1.21513	1.21697	1.21507	1.21662	1604	50	0
2023.11.02	00:00	1.21497	1.21518	1.21321	1.21512	554	50	0
2023.11.01	23:00	1.21480	1.21523	1.21421	1.21510	3497	50	0
2023.11.01	22:00	1.21298	1.21567	1.21284	1.21480	12249	50	0
2023.11.01	21:00	1.21132	1.21438	1.20974	1.21300	16602	50	0
2023.11.01	20:00	1.21216	1.21223	1.21086	1.21135	6205	50	0
2023.11.01	19:00	1.21260	1.21284	1.21164	1.21215	6988	50	0
2023.11.01	18:00	1.21459	1.21568	1.21231	1.21261	10718	50	0
2023.11.01	17:00	1.21142	1.21644	1.21142	1.21457	15662	50	0
2023.11.01	16:00	1.21220	1.21220	1.20956	1.21048	11992	50	0
2023.11.01	15:00	1.21259	1.21441	1.21196	1.21220	13152	50	0
2023.11.01	14:00	1.21383	1.21434	1.21231	1.21255	5765	50	0
2023.11.01	13:00	1.21391	1.21452	1.21320	1.21384	4989	50	0
2023.11.01	12:00	1.21440	1.21543	1.21325	1.21390	6508	50	0
2023.11.01	11:00	1.21524	1.21608	1.21411	1.21440	6590	50	0
2023.11.01	10:00	1.21466	1.21611	1.21445	1.21522	6328	50	0
2023.11.01	09:00	1.21359	1.21488	1.21357	1.21467	3347	50	0
2023.11.01	08:00	1.21376	1.21377	1.21315	1.21358	2610	50	0
2023.11.01	07:00	1.21443	1.21450	1.21365	1.21376	2542	50	0
2023.11.01	06:00	1.21420	1.21485	1.21400	1.21446	2749	50	0
2023.11.01	05:00	1.21363	1.21460	1.21352	1.21419	3014	50	0
2023.11.01	04:00	1.21390	1.21432	1.21339	1.21364	4050	50	0
2023.11.01	03:00	1.21503	1.21520	1.21341	1.21393	2921	50	0
2023.11.01	02:00	1.21507	1.21530	1.21479	1.21503	1452	50	0
2023.11.01	01:00	1.21482	1.21547	1.21477	1.21508	1430	50	0
2023.11.01	00:00	1.21535	1.21535	1.21411	1.21467	803	50	0
2023.10.31	23:00	1.21529	1.21542	1.21415	1.21470	2874	50	0
2023.10.31	22:00	1.21501	1.21556	1.21477	1.21525	4627	50	0
2023.10.31	21:00	1.21478	1.21520	1.21407	1.21501	5343	50	0
2023.10.31	20:00	1.21339	1.21517	1.21330	1.21479	7815	50	0
2023.10.31	19:00	1.21333	1.21401	1.21231	1.21338	9294	50	0
2023.10.31	18:00	1.21373	1.21421	1.21196	1.21332	11070	50	0
2023.10.31	17:00	1.21364	1.21562	1.21263	1.21368	12213	50	0
2023.10.31	16:00	1.21588	1.21593	1.21337	1.21365	11027	50	0
2023.10.31	15:00	1.21794	1.21858	1.21557	1.21590	10255	50	0
2023.10.31	14:00	1.21974	1.22005	1.21756	1.21795	5565	50	0
2023.10.31	13:00	1.21916	1.21982	1.21840	1.21974	6653	50	0
2023.10.31	12:00	1.21721	1.21948	1.21687	1.21907	6821	50	0
2023.10.31	11:00	1.21561	1.21739	1.21455	1.21722	6667	50	0
2023.10.31	10:00	1.21486	1.21614	1.21418	1.21561	6020	50	0
2023.10.31	09:00	1.21483	1.21529	1.21428	1.21487	4760	50	0
2023.10.31	08:00	1.21404	1.21482	1.21390	1.21482	2773	50	0
2023.10.31	07:00	1.21444	1.21493	1.21387	1.21404	2742	50	0
2023.10.31	06:00	1.21481	1.21486	1.21368	1.21443	4786	50	0
2023.10.31	05:00	1.21560	1.21570	1.21474	1.21481	3049	50	0
2023.10.31	04:00	1.21596	1.21604	1.21490	1.21559	4261	50	0
2023.10.31	03:00	1.21636	1.21637	1.21569	1.21597	2046	50	0
2023.10.31	02:00	1.21648	1.21676	1.21636	1.21637	667	50	0
2023.10.31	01:00	1.21662	1.21683	1.21648	1.21649	1573	50	0
2023.10.31	00:00	1.21653	1.21670	1.21586	1.21662	683	50	0
2023.10.30	23:00	1.21731	1.21733	1.21675	1.21686	1893	50	0
2023.10.30	22:00	1.21618	1.21743	1.21618	1.21732	5081	50	0
2023.10.30	21:00	1.21550	1.21665	1.21531	1.21618	4343	50	0
2023.10.30	20:00	1.21494	1.21570	1.21417	1.21549	5533	50	0
2023.10.30	19:00	1.21554	1.21564	1.21412	1.21491	7791	50	0
2023.10.30	18:00	1.21412	1.21647	1.21403	1.21555	9123	50	0
2023.10.30	17:00	1.21380	1.21517	1.21199	1.21411	12213	50	0
2023.10.30	16:00	1.21429	1.21486	1.21279	1.21379	10389	50	0
2023.10.30	15:00	1.21255	1.21447	1.21215	1.21426	8832	50	0
2023.10.30	14:00	1.21228	1.21417	1.21201	1.21253	6359	50	0
2023.10.30	13:00	1.21285	1.21400	1.21195	1.21231	5539	50	0
2023.10.30	12:00	1.21046	1.21367	1.21046	1.21282	7015	50	0
2023.10.30	11:00	1.20981	1.21051	1.20901	1.21045	8094	50	0
2023.10.30	10:00	1.21302	1.21332	1.20921	1.20982	6587	50	0
2023.10.30	09:00	1.21138	1.21315	1.21133	1.21304	3736	50	0
2023.10.30	08:00	1.21163	1.21163	1.21121	1.21138	2381	50	0
2023.10.30	07:00	1.21204	1.21216	1.21158	1.21162	2251	50	0
2023.10.30	06:00	1.21135	1.21214	1.21128	1.21203	2310	50	0
2023.10.30	05:00	1.21132	1.21164	1.21107	1.21134	3806	50	0
2023.10.30	04:00	1.21101	1.21133	1.21065	1.21132	3586	50	0
2023.10.30	03:00	1.21125	1.21129	1.21062	1.21102	3045	50	0
2023.10.30	02:00	1.21165	1.21167	1.21103	1.21126	2038	50	0
2023.10.30	01:00	1.21215	1.21233	1.21160	1.21166	2794	50	0
2023.10.30	00:00	1.21251	1.21251	1.21119	1.21207	429	50	0
2023.10.27	23:00	1.21202	1.21222	1.21171	1.21204	6781	50	0
2023.10.27	22:00	1.21141	1.21204	1.21105	1.21201	8553	50	0
2023.10.27	21:00	1.21198	1.21245	1.21114	1.21141	8856	50	0
2023.10.27	20:00	1.21317	1.21320	1.21139	1.21198	8807	50	0
2023.10.27	19:00	1.21500	1.21542	1.21293	1.21317	8014	50	0
2023.10.27	18:00	1.21441	1.21524	1.21358	1.21501	9835	50	0
2023.10.27	17:00	1.21439	1.21624	1.21239	1.21439	13641	50	0
2023.10.27	16:00	1.21308	1.21606	1.21295	1.21453	12946	50	0
2023.10.27	15:00	1.21088	1.21475	1.21057	1.21309	10516	50	0
2023.10.27	14:00	1.21233	1.21263	1.21054	1.21087	6068	50	0
2023.10.27	13:00	1.21366	1.21382	1.21193	1.21236	5125	50	0
2023.10.27	12:00	1.21280	1.21427	1.21259	1.21362	5387	50	0
2023.10.27	11:00	1.21188	1.21295	1.21117	1.21281	6354	50	0
2023.10.27	10:00	1.21209	1.21259	1.21122	1.21189	7953	50	0
2023.10.27	09:00	1.21364	1.21381	1.21143	1.21209	5999	50	0
2023.10.27	08:00	1.21376	1.21415	1.21338	1.21362	2879	50	0
2023.10.27	07:00	1.21343	1.21385	1.21325	1.21376	2542	50	0
2023.10.27	06:00	1.21365	1.21386	1.21300	1.21344	2186	50	0
2023.10.27	05:00	1.21294	1.21390	1.21294	1.21364	2764	50	0
2023.10.27	04:00	1.21271	1.21330	1.21222	1.21293	3465	50	0
2023.10.27	03:00	1.21360	1.21371	1.21267	1.21272	3191	50	0
2023.10.27	02:00	1.21344	1.21391	1.21334	1.21361	2035	50	0
2023.10.27	01:00	1.21272	1.21351	1.21272	1.21343	1078	50	0
2023.10.27	00:00	1.21290	1.21290	1.21225	1.21270	568	50	0
2023.10.26	23:00	1.21216	1.21289	1.21178	1.21270	3820	50	0
2023.10.26	22:00	1.21350	1.21372	1.21195	1.21216	6752	50	0
2023.10.26	21:00	1.21283	1.21394	1.21267	1.21350	6866	50	0
2023.10.26	20:00	1.21044	1.21316	1.21040	1.21283	8843	50	0
2023.10.26	19:00	1.21110	1.21129	1.20978	1.21045	8107	50	0
2023.10.26	18:00	1.21271	1.21321	1.21048	1.21109	9966	50	0
2023.10.26	17:00	1.21216	1.21290	1.21036	1.21270	12765	50	0
2023.10.26	16:00	1.21252	1.21335	1.21074	1.21219	13657	50	0
2023.10.26	15:00	1.20857	1.21244	1.20769	1.21244	13233	50	0
2023.10.26	14:00	1.20756	1.20885	1.20753	1.20856	5697	50	0
2023.10.26	13:00	1.20888	1.20922	1.20743	1.20755	5635	50	0
2023.10.26	12:00	1.20793	1.20944	1.20747	1.20889	6049	50	0
2023.10.26	11:00	1.20893	1.20961	1.20780	1.20793	6818	50	0
2023.10.26	10:00	1.20762	1.20931	1.20750	1.20892	8839	50	0
2023.10.26	09:00	1.20796	1.20872	1.20693	1.20760	7865	50	0
2023.10.26	08:00	1.20798	1.20878	1.20765	1.20797	4204	50	0
2023.10.26	07:00	1.20806	1.20830	1.20790	1.20798	2132	50	0
2023.10.26	06:00	1.20828	1.20846	1.20768	1.20804	3078	50	0
2023.10.26	05:00	1.20939	1.20944	1.20796	1.20829	3912	50	0
2023.10.26	04:00	1.20906	1.20995	1.20871	1.20938	4151	50	0
2023.10.26	03:00	1.21024	1.21047	1.20878	1.20904	3116	50	0
