symbol,timeframe,bar_time,session_id,session_timezone,opening_range_window_minutes,opening_range_high,opening_range_low,opening_range_mid,opening_range_width,opening_range_width_pct_open,session_open_price,opening_range_defined,first_break_direction,first_break_mode,width_error_day
GBPUSD,M15,2021-12-23T15:00:00Z,new_york,America/New_York,30,1.34334,1.34183,1.34259,0.00151,0.1125,1.34207,1,down,close,0
GBPUSD,M15,2021-12-24T15:00:00Z,new_york,America/New_York,30,1.34187,1.34107,1.34147,0.00080,0.0596,1.34128,1,down,wick,0
GBPUSD,M15,2021-12-26T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-12-27T15:00:00Z,new_york,America/New_York,30,1.34134,1.34012,1.34073,0.00122,0.0910,1.34035,1,up,wick,0
GBPUSD,M15,2021-12-28T15:00:00Z,new_york,America/New_York,30,1.34529,1.34442,1.34485,0.00087,0.0647,1.34516,1,up,close,0
GBPUSD,M15,2021-12-29T15:00:00Z,new_york,America/New_York,30,1.34331,1.34226,1.34279,0.00105,0.0782,1.34319,1,up,close,0
GBPUSD,M15,2021-12-30T15:00:00Z,new_york,America/New_York,30,1.35154,1.34946,1.35050,0.00208,0.1541,1.34947,1,up,wick,0
GBPUSD,M15,2021-12-31T15:00:00Z,new_york,America/New_York,30,1.34889,1.34773,1.34831,0.00116,0.0860,1.34848,1,down,wick,0
GBPUSD,M15,2022-01-02T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-01-03T15:00:00Z,new_york,America/New_York,30,1.35066,1.35003,1.35034,0.00063,0.0466,1.35054,1,down,close,0
GBPUSD,M15,2022-01-04T15:00:00Z,new_york,America/New_York,30,1.34872,1.34782,1.34827,0.00090,0.0668,1.34819,1,up,wick,0
GBPUSD,M15,2022-01-05T15:00:00Z,new_york,America/New_York,30,1.35424,1.35310,1.35367,0.00114,0.0842,1.35410,1,up,close,0
GBPUSD,M15,2022-01-06T15:00:00Z,new_york,America/New_York,30,1.35456,1.35363,1.35410,0.00093,0.0687,1.35384,1,down,close,0
GBPUSD,M15,2022-01-07T15:00:00Z,new_york,America/New_York,30,1.35468,1.35353,1.35411,0.00115,0.0849,1.35468,1,up,wick,0
GBPUSD,M15,2022-01-09T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-01-10T15:00:00Z,new_york,America/New_York,30,1.35791,1.35637,1.35714,0.00154,0.1134,1.35791,1,down,close,0
GBPUSD,M15,2022-01-11T15:00:00Z,new_york,America/New_York,30,1.35899,1.35735,1.35817,0.00164,0.1207,1.35838,1,down,wick,0
GBPUSD,M15,2022-01-12T15:00:00Z,new_york,America/New_York,30,1.36413,1.36343,1.36378,0.00070,0.0513,1.36380,1,up,close,0
GBPUSD,M15,2022-01-13T15:00:00Z,new_york,America/New_York,30,1.37345,1.37126,1.37235,0.00219,0.1595,1.37310,1,up,close,0
GBPUSD,M15,2022-01-14T15:00:00Z,new_york,America/New_York,30,1.37121,1.37050,1.37086,0.00071,0.0518,1.37077,1,down,wick,0
GBPUSD,M15,2022-01-16T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-01-17T15:00:00Z,new_york,America/New_York,30,1.36505,1.36398,1.36451,0.00107,0.0784,1.36504,1,down,wick,0
GBPUSD,M15,2022-01-18T15:00:00Z,new_york,America/New_York,30,1.36017,1.35896,1.35956,0.00121,0.0890,1.35995,1,down,close,0
GBPUSD,M15,2022-01-19T15:00:00Z,new_york,America/New_York,30,1.36302,1.36214,1.36258,0.00088,0.0646,1.36267,1,up,close,0
GBPUSD,M15,2022-01-20T15:00:00Z,new_york,America/New_York,30,1.36149,1.36049,1.36099,0.00100,0.0735,1.36060,1,up,close,0
GBPUSD,M15,2022-01-21T15:00:00Z,new_york,America/New_York,30,1.35731,1.35622,1.35676,0.00109,0.0804,1.35643,1,up,wick,0
GBPUSD,M15,2022-01-23T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-01-24T15:00:00Z,new_york,America/New_York,30,1.34887,1.34770,1.34828,0.00117,0.0867,1.34872,1,down,close,0
GBPUSD,M15,2022-01-25T15:00:00Z,new_york,America/New_York,30,1.34563,1.34467,1.34515,0.00096,0.0714,1.34478,1,up,close,0
GBPUSD,M15,2022-01-26T15:00:00Z,new_york,America/New_York,30,1.35185,1.35087,1.35136,0.00098,0.0725,1.35125,1,up,wick,0
GBPUSD,M15,2022-01-27T15:00:00Z,new_york,America/New_York,30,1.33957,1.33893,1.33925,0.00064,0.0478,1.33929,1,down,close,0
GBPUSD,M15,2022-01-28T15:00:00Z,new_york,America/New_York,30,1.33846,1.33727,1.33786,0.00119,0.0889,1.33791,1,up,close,0
GBPUSD,M15,2022-01-30T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-01-31T15:00:00Z,new_york,America/New_York,30,1.34209,1.34075,1.34142,0.00134,0.0999,1.34098,1,up,wick,0
GBPUSD,M15,2022-02-01T15:00:00Z,new_york,America/New_York,30,1.34968,1.34757,1.34862,0.00211,0.1563,1.34964,1,down,wick,0
GBPUSD,M15,2022-02-02T15:00:00Z,new_york,America/New_York,30,1.35798,1.35656,1.35727,0.00142,0.1047,1.35678,1,up,wick,0
GBPUSD,M15,2022-02-03T15:00:00Z,new_york,America/New_York,30,1.36169,1.35758,1.35963,0.00411,0.3020,1.36087,1,down,close,0
GBPUSD,M15,2022-02-04T15:00:00Z,new_york,America/New_York,30,1.35746,1.35568,1.35657,0.00178,0.1311,1.35738,1,down,close,0
GBPUSD,M15,2022-02-06T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-02-07T15:00:00Z,new_york,America/New_York,30,1.35235,1.35101,1.35168,0.00134,0.0992,1.35101,1,down,wick,0
GBPUSD,M15,2022-02-08T15:00:00Z,new_york,America/New_York,30,1.35433,1.35247,1.35340,0.00186,0.1373,1.35429,1,down,close,0
GBPUSD,M15,2022-02-09T15:00:00Z,new_york,America/New_York,30,1.35799,1.35702,1.35750,0.00097,0.0714,1.35789,1,down,close,0
GBPUSD,M15,2022-02-10T15:00:00Z,new_york,America/New_York,30,1.35776,1.35698,1.35737,0.00078,0.0575,1.35714,1,up,close,0
GBPUSD,M15,2022-02-11T15:00:00Z,new_york,America/New_York,30,1.35879,1.35755,1.35817,0.00124,0.0913,1.35867,1,up,close,0
GBPUSD,M15,2022-02-13T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-02-14T15:00:00Z,new_york,America/New_York,30,1.35468,1.35051,1.35259,0.00417,0.3087,1.35091,1,none,none,0
GBPUSD,M15,2022-02-15T15:00:00Z,new_york,America/New_York,30,1.35490,1.35351,1.35420,0.00139,0.1026,1.35455,1,none,ambiguous,0
GBPUSD,M15,2022-02-16T15:00:00Z,new_york,America/New_York,30,1.35594,1.35429,1.35512,0.00165,0.1217,1.35588,1,down,wick,0
GBPUSD,M15,2022-02-17T15:00:00Z,new_york,America/New_York,30,1.36275,1.36136,1.36205,0.00139,0.1021,1.36147,1,up,wick,0
GBPUSD,M15,2022-02-18T15:00:00Z,new_york,America/New_York,30,1.36247,1.36136,1.36191,0.00111,0.0815,1.36148,1,down,close,0
GBPUSD,M15,2022-02-20T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-02-21T15:00:00Z,new_york,America/New_York,30,1.36181,1.36056,1.36118,0.00125,0.0918,1.36158,1,down,close,0
GBPUSD,M15,2022-02-22T15:00:00Z,new_york,America/New_York,30,1.35615,1.35432,1.35523,0.00183,0.1350,1.35591,1,down,wick,0
GBPUSD,M15,2022-02-23T15:00:00Z,new_york,America/New_York,30,1.35975,1.35831,1.35903,0.00144,0.1060,1.35897,1,down,wick,0
GBPUSD,M15,2022-02-24T15:00:00Z,new_york,America/New_York,30,1.34187,1.33926,1.34056,0.00261,0.1946,1.34147,1,down,close,0
GBPUSD,M15,2022-02-25T15:00:00Z,new_york,America/New_York,30,1.34117,1.33819,1.33968,0.00298,0.2227,1.33838,1,down,wick,0
GBPUSD,M15,2022-02-27T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-02-28T15:00:00Z,new_york,America/New_York,30,1.34029,1.33880,1.33954,0.00149,0.1112,1.34008,1,none,ambiguous,0
GBPUSD,M15,2022-03-01T15:00:00Z,new_york,America/New_York,30,1.34107,1.33931,1.34019,0.00176,0.1312,1.34105,1,down,close,0
GBPUSD,M15,2022-03-02T15:00:00Z,new_york,America/New_York,30,1.33341,1.33175,1.33258,0.00166,0.1246,1.33238,1,up,wick,0
GBPUSD,M15,2022-03-03T15:00:00Z,new_york,America/New_York,30,1.33922,1.33734,1.33828,0.00188,0.1404,1.33857,1,down,wick,0
GBPUSD,M15,2022-03-04T15:00:00Z,new_york,America/New_York,30,1.32809,1.32585,1.32697,0.00224,0.1687,1.32805,1,down,wick,0
GBPUSD,M15,2022-03-06T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-03-07T15:00:00Z,new_york,America/New_York,30,1.32137,1.31814,1.31976,0.00323,0.2448,1.31939,1,down,wick,0
GBPUSD,M15,2022-03-08T15:00:00Z,new_york,America/New_York,30,1.31180,1.31002,1.31091,0.00178,0.1357,1.31140,1,down,close,0
GBPUSD,M15,2022-03-09T15:00:00Z,new_york,America/New_York,30,1.31578,1.31445,1.31512,0.00133,0.1011,1.31563,1,down,wick,0
GBPUSD,M15,2022-03-10T15:00:00Z,new_york,America/New_York,30,1.31929,1.31571,1.31750,0.00358,0.2720,1.31622,1,down,close,0
GBPUSD,M15,2022-03-11T15:00:00Z,new_york,America/New_York,30,1.31158,1.30787,1.30973,0.00371,0.2829,1.31133,1,down,close,0
GBPUSD,M15,2022-03-13T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2022-03-14T14:00:00Z,new_york,America/New_York,30,1.30442,1.30310,1.30376,0.00132,0.1012,1.30420,1,down,close,0
GBPUSD,M15,2022-03-15T14:00:00Z,new_york,America/New_York,30,1.30397,1.30313,1.30355,0.00084,0.0644,1.30381,1,up,close,0
GBPUSD,M15,2022-03-16T14:00:00Z,new_york,America/New_York,30,1.30709,1.30570,1.30640,0.00139,0.1064,1.30662,1,none,ambiguous,0
GBPUSD,M15,2022-03-17T14:00:00Z,new_york,America/New_York,30,1.31842,1.31740,1.31791,0.00102,0.0774,1.31767,1,up,close,0
GBPUSD,M15,2022-03-18T14:00:00Z,new_york,America/New_York,30,1.31443,1.31229,1.31336,0.00214,0.1628,1.31425,1,down,wick,0
