symbol,timeframe,bar_time,session_id,session_timezone,opening_range_window_minutes,opening_range_high,opening_range_low,opening_range_mid,opening_range_width,opening_range_width_pct_open,session_open_price,opening_range_defined,first_break_direction,first_break_mode,width_error_day
XAUUSD,M5,2025-09-11T14:00:00Z,new_york,America/New_York,30,3624.89000,3619.92000,3622.40500,4.97000,0.1373,3621.12000,1,down,wick,0
XAUUSD,M5,2025-09-12T14:00:00Z,new_york,America/New_York,30,3652.15000,3649.01000,3650.58000,3.14000,0.0860,3650.87000,1,down,wick,0
XAUUSD,M5,2025-09-14T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-09-15T14:00:00Z,new_york,America/New_York,30,3646.40000,3639.22000,3642.81000,7.18000,0.1969,3645.97000,1,down,wick,0
XAUUSD,M5,2025-09-16T14:00:00Z,new_york,America/New_York,30,3697.66000,3692.85000,3695.25500,4.81000,0.1301,3697.48000,1,down,close,0
XAUUSD,M5,2025-09-17T14:00:00Z,new_york,America/New_York,30,3667.30000,3660.45000,3663.87500,6.85000,0.1868,3666.97000,1,down,wick,0
XAUUSD,M5,2025-09-18T14:00:00Z,new_york,America/New_York,30,3670.40000,3665.70000,3668.05000,4.70000,0.1281,3669.25000,1,up,wick,0
XAUUSD,M5,2025-09-19T14:00:00Z,new_york,America/New_York,30,3658.00000,3655.15000,3656.57500,2.85000,0.0779,3656.98000,1,down,wick,0
XAUUSD,M5,2025-09-21T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-09-22T14:00:00Z,new_york,America/New_York,30,3728.36000,3723.26000,3725.81000,5.10000,0.1369,3725.26000,1,down,close,0
XAUUSD,M5,2025-09-23T14:00:00Z,new_york,America/New_York,30,3785.41000,3780.84000,3783.12500,4.57000,0.1208,3782.68000,1,down,close,0
XAUUSD,M5,2025-09-24T14:00:00Z,new_york,America/New_York,30,3765.55000,3760.30000,3762.92500,5.25000,0.1395,3764.01000,1,down,wick,0
XAUUSD,M5,2025-09-25T14:00:00Z,new_york,America/New_York,30,3760.80000,3755.61000,3758.20500,5.19000,0.1381,3757.10000,1,down,close,0
XAUUSD,M5,2025-09-26T14:00:00Z,new_york,America/New_York,30,3749.96000,3743.00000,3746.48000,6.96000,0.1856,3749.53000,1,up,close,0
XAUUSD,M5,2025-09-28T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-09-29T14:00:00Z,new_york,America/New_York,30,3818.59000,3814.78000,3816.68500,3.81000,0.0998,3815.78000,1,up,close,0
XAUUSD,M5,2025-09-30T14:00:00Z,new_york,America/New_York,30,3814.66000,3803.34000,3809.00000,11.32000,0.2976,3804.27000,1,up,close,0
XAUUSD,M5,2025-10-01T14:00:00Z,new_york,America/New_York,30,3889.64000,3885.26000,3887.45000,4.38000,0.1127,3886.25000,1,down,wick,0
XAUUSD,M5,2025-10-02T14:00:00Z,new_york,America/New_York,30,3883.18000,3879.02000,3881.10000,4.16000,0.1071,3882.45000,1,up,close,0
XAUUSD,M5,2025-10-03T14:00:00Z,new_york,America/New_York,30,3867.66000,3862.15000,3864.90500,5.51000,0.1426,3863.44000,1,down,close,0
XAUUSD,M5,2025-10-05T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-10-06T14:00:00Z,new_york,America/New_York,30,3946.55000,3939.30000,3942.92500,7.25000,0.1840,3939.93000,1,down,close,0
XAUUSD,M5,2025-10-07T14:00:00Z,new_york,America/New_York,30,3962.74000,3956.28000,3959.51000,6.46000,0.1633,3956.77000,1,up,close,0
XAUUSD,M5,2025-10-08T14:00:00Z,new_york,America/New_York,30,4041.44000,4033.59000,4037.51500,7.85000,0.1943,4040.36000,1,down,wick,0
XAUUSD,M5,2025-10-09T14:00:00Z,new_york,America/New_York,30,4044.25000,4038.03000,4041.14000,6.22000,0.1540,4038.77000,1,up,wick,0
XAUUSD,M5,2025-10-10T14:00:00Z,new_york,America/New_York,30,4000.22000,3993.09000,3996.65500,7.13000,0.1783,3998.86000,1,down,close,0
XAUUSD,M5,2025-10-12T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-10-13T14:00:00Z,new_york,America/New_York,30,4085.02000,4073.53000,4079.27500,11.49000,0.2819,4076.44000,1,down,wick,0
XAUUSD,M5,2025-10-14T14:00:00Z,new_york,America/New_York,30,4144.26000,4128.80000,4136.53000,15.46000,0.3735,4139.59000,1,down,wick,0
XAUUSD,M5,2025-10-15T14:00:00Z,new_york,America/New_York,30,4203.31000,4190.38000,4196.84500,12.93000,0.3078,4201.39000,1,up,wick,0
XAUUSD,M5,2025-10-16T14:00:00Z,new_york,America/New_York,30,4246.34000,4234.38000,4240.36000,11.96000,0.2822,4237.89000,1,up,wick,0
XAUUSD,M5,2025-10-17T14:00:00Z,new_york,America/New_York,30,4341.55000,4319.72000,4330.63500,21.83000,0.5029,4341.11000,1,down,close,0
XAUUSD,M5,2025-10-19T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-10-20T14:00:00Z,new_york,America/New_York,30,4260.28000,4251.66000,4255.97000,8.62000,0.2025,4256.02000,1,down,wick,0
XAUUSD,M5,2025-10-21T14:00:00Z,new_york,America/New_York,30,4264.78000,4253.62000,4259.20000,11.16000,0.2617,4264.46000,1,down,wick,0
XAUUSD,M5,2025-10-22T14:00:00Z,new_york,America/New_York,30,4090.89000,4024.04000,4057.46500,66.85000,1.6366,4084.59000,1,down,wick,0
XAUUSD,M5,2025-10-23T14:00:00Z,new_york,America/New_York,30,4119.21000,4101.74000,4110.47500,17.47000,0.4250,4110.16000,1,up,wick,0
XAUUSD,M5,2025-10-24T14:00:00Z,new_york,America/New_York,30,4062.89000,4053.56000,4058.22500,9.33000,0.2298,4059.18000,1,down,close,0
XAUUSD,M5,2025-10-26T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-10-27T14:00:00Z,new_york,America/New_York,30,4045.68000,4029.06000,4037.37000,16.62000,0.4118,4036.28000,1,down,wick,0
XAUUSD,M5,2025-10-28T14:00:00Z,new_york,America/New_York,30,3930.94000,3904.60000,3917.77000,26.34000,0.6745,3905.26000,1,up,close,0
XAUUSD,M5,2025-10-29T14:00:00Z,new_york,America/New_York,30,4029.59000,4021.10000,4025.34500,8.49000,0.2110,4024.48000,1,down,close,0
XAUUSD,M5,2025-10-30T14:00:00Z,new_york,America/New_York,30,3988.39000,3973.70000,3981.04500,14.69000,0.3684,3987.00000,1,down,close,0
XAUUSD,M5,2025-10-31T14:00:00Z,new_york,America/New_York,30,4014.12000,4003.65000,4008.88500,10.47000,0.2609,4013.04000,1,down,wick,0
XAUUSD,M5,2025-11-02T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-11-03T15:00:00Z,new_york,America/New_York,30,4013.59000,4003.73000,4008.66000,9.86000,0.2462,4005.26000,1,up,close,0
XAUUSD,M5,2025-11-04T15:00:00Z,new_york,America/New_York,30,3992.52000,3983.77000,3988.14500,8.75000,0.2193,3990.35000,1,down,wick,0
XAUUSD,M5,2025-11-05T15:00:00Z,new_york,America/New_York,30,3969.68000,3963.24000,3966.46000,6.44000,0.1623,3967.56000,1,up,wick,0
XAUUSD,M5,2025-11-06T15:00:00Z,new_york,America/New_York,30,4012.99000,4003.11000,4008.05000,9.88000,0.2463,4011.77000,1,up,wick,0
XAUUSD,M5,2025-11-07T15:00:00Z,new_york,America/New_York,30,3999.46000,3991.52000,3995.49000,7.94000,0.1986,3998.41000,1,up,wick,0
XAUUSD,M5,2025-11-09T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-11-10T15:00:00Z,new_york,America/New_York,30,4100.09000,4093.62000,4096.85500,6.47000,0.1580,4094.24000,1,up,close,0
XAUUSD,M5,2025-11-11T15:00:00Z,new_york,America/New_York,30,4141.76000,4133.18000,4137.47000,8.58000,0.2073,4139.03000,1,up,close,0
XAUUSD,M5,2025-11-12T15:00:00Z,new_york,America/New_York,30,4139.50000,4129.84000,4134.67000,9.66000,0.2335,4136.39000,1,down,wick,0
XAUUSD,M5,2025-11-13T15:00:00Z,new_york,America/New_York,30,4245.04000,4232.22000,4238.63000,12.82000,0.3028,4233.43000,1,down,close,0
XAUUSD,M5,2025-11-14T15:00:00Z,new_york,America/New_York,30,4119.68000,4107.76000,4113.72000,11.92000,0.2898,4113.26000,1,down,close,0
XAUUSD,M5,2025-11-16T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-11-17T15:00:00Z,new_york,America/New_York,30,4085.22000,4075.04000,4080.13000,10.18000,0.2496,4078.01000,1,up,close,0
XAUUSD,M5,2025-11-18T15:00:00Z,new_york,America/New_York,30,4039.91000,4029.30000,4034.60500,10.61000,0.2631,4033.12000,1,up,close,0
XAUUSD,M5,2025-11-19T15:00:00Z,new_york,America/New_York,30,4119.84000,4112.28000,4116.06000,7.56000,0.1836,4117.25000,1,down,close,0
XAUUSD,M5,2025-11-20T15:00:00Z,new_york,America/New_York,30,4082.07000,4073.06000,4077.56500,9.01000,0.2212,4073.35000,1,up,close,0
XAUUSD,M5,2025-11-21T15:00:00Z,new_york,America/New_York,30,4071.79000,4043.90000,4057.84500,27.89000,0.6895,4045.13000,1,up,close,0
XAUUSD,M5,2025-11-23T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-11-24T15:00:00Z,new_york,America/New_York,30,4084.06000,4070.59000,4077.32500,13.47000,0.3309,4070.86000,1,up,wick,0
XAUUSD,M5,2025-11-25T15:00:00Z,new_york,America/New_York,30,4136.98000,4116.10000,4126.54000,20.88000,0.5052,4133.24000,1,up,close,0
XAUUSD,M5,2025-11-26T15:00:00Z,new_york,America/New_York,30,4163.86000,4148.65000,4156.25500,15.21000,0.3655,4161.96000,1,up,wick,0
XAUUSD,M5,2025-11-27T15:00:00Z,new_york,America/New_York,30,4158.61000,4153.61000,4156.11000,5.00000,0.1203,4156.80000,1,down,close,0
XAUUSD,M5,2025-11-28T15:00:00Z,new_york,America/New_York,30,4176.78000,4173.72000,4175.25000,3.06000,0.0733,4174.63000,1,up,close,0
XAUUSD,M5,2025-11-30T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-01T15:00:00Z,new_york,America/New_York,30,4256.37000,4244.22000,4250.29500,12.15000,0.2857,4252.73000,1,up,wick,0
XAUUSD,M5,2025-12-02T15:00:00Z,new_york,America/New_York,30,4209.60000,4202.45000,4206.02500,7.15000,0.1701,4204.45000,1,up,close,0
XAUUSD,M5,2025-12-03T15:00:00Z,new_york,America/New_York,30,4214.38000,4207.85000,4211.11500,6.53000,0.1552,4208.22000,1,up,wick,0
XAUUSD,M5,2025-12-04T15:00:00Z,new_york,America/New_York,30,4194.26000,4188.51000,4191.38500,5.75000,0.1371,4194.26000,1,down,wick,0
XAUUSD,M5,2025-12-05T15:00:00Z,new_york,America/New_York,30,4229.68000,4223.00000,4226.34000,6.68000,0.1581,4224.69000,1,up,wick,0
XAUUSD,M5,2025-12-07T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-08T15:00:00Z,new_york,America/New_York,30,4215.43000,4211.07000,4213.25000,4.36000,0.1035,4211.84000,1,down,close,0
XAUUSD,M5,2025-12-09T15:00:00Z,new_york,America/New_York,30,4207.57000,4201.22000,4204.39500,6.35000,0.1511,4202.35000,1,up,close,0
XAUUSD,M5,2025-12-10T15:00:00Z,new_york,America/New_York,30,4199.19000,4195.38000,4197.28500,3.81000,0.0908,4197.69000,1,down,wick,0
XAUUSD,M5,2025-12-11T15:00:00Z,new_york,America/New_York,30,4220.56000,4216.87000,4218.71500,3.69000,0.0875,4218.07000,1,none,ambiguous,0
XAUUSD,M5,2025-12-12T15:00:00Z,new_york,America/New_York,30,4334.23000,4324.88000,4329.55500,9.35000,0.2158,4332.67000,1,down,wick,0
XAUUSD,M5,2025-12-14T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-15T15:00:00Z,new_york,America/New_York,30,4348.36000,4343.56000,4345.96000,4.80000,0.1104,4346.47000,1,down,close,0
XAUUSD,M5,2025-12-16T15:00:00Z,new_york,America/New_York,30,4294.90000,4287.71000,4291.30500,7.19000,0.1675,4291.62000,1,up,wick,0
XAUUSD,M5,2025-12-17T15:00:00Z,new_york,America/New_York,30,4322.42000,4315.88000,4319.15000,6.54000,0.1513,4321.47000,1,down,wick,0
XAUUSD,M5,2025-12-18T15:00:00Z,new_york,America/New_York,30,4323.55000,4318.48000,4321.01500,5.07000,0.1174,4319.22000,1,up,wick,0
XAUUSD,M5,2025-12-19T15:00:00Z,new_york,America/New_York,30,4328.93000,4323.37000,4326.15000,5.56000,0.1285,4325.64000,1,up,close,0
XAUUSD,M5,2025-12-21T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-22T15:00:00Z,new_york,America/New_York,30,4415.98000,4407.66000,4411.82000,8.32000,0.1887,4409.25000,1,up,close,0
XAUUSD,M5,2025-12-23T15:00:00Z,new_york,America/New_York,30,4489.25000,4484.62000,4486.93500,4.63000,0.1032,4485.37000,1,up,close,0
XAUUSD,M5,2025-12-24T15:00:00Z,new_york,America/New_York,30,4493.56000,4489.86000,4491.71000,3.70000,0.0823,4493.31000,1,down,wick,0
XAUUSD,M5,2025-12-25T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-26T15:00:00Z,new_york,America/New_York,30,4514.87000,4506.71000,4510.79000,8.16000,0.1809,4511.93000,1,none,ambiguous,0
XAUUSD,M5,2025-12-28T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-12-29T15:00:00Z,new_york,America/New_York,30,4464.75000,4454.79000,4459.77000,9.96000,0.2235,4456.55000,1,up,close,0
XAUUSD,M5,2025-12-30T15:00:00Z,new_york,America/New_York,30,4402.84000,4393.23000,4398.03500,9.61000,0.2187,4393.96000,1,up,wick,0
XAUUSD,M5,2025-12-31T15:00:00Z,new_york,America/New_York,30,4317.85000,4306.69000,4312.27000,11.16000,0.2591,4307.00000,1,up,close,0
XAUUSD,M5,2026-01-01T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-01-02T15:00:00Z,new_york,America/New_York,30,4394.77000,4385.36000,4390.06500,9.41000,0.2142,4393.35000,1,up,close,0
XAUUSD,M5,2026-01-04T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-01-05T15:00:00Z,new_york,America/New_York,30,4417.23000,4405.62000,4411.42500,11.61000,0.2629,4415.81000,1,up,wick,0
XAUUSD,M5,2026-01-06T15:00:00Z,new_york,America/New_York,30,4466.36000,4458.85000,4462.60500,7.51000,0.1682,4464.61000,1,up,wick,0
XAUUSD,M5,2026-01-07T15:00:00Z,new_york,America/New_York,30,4455.10000,4444.96000,4450.03000,10.14000,0.2279,4450.18000,1,down,wick,0
XAUUSD,M5,2026-01-08T15:00:00Z,new_york,America/New_York,30,4431.40000,4420.17000,4425.78500,11.23000,0.2540,4420.53000,1,down,close,0
XAUUSD,M5,2026-01-09T15:00:00Z,new_york,America/New_York,30,4468.77000,4461.18000,4464.97500,7.59000,0.1699,4467.79000,1,up,close,0
XAUUSD,M5,2026-01-11T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-01-12T15:00:00Z,new_york,America/New_York,30,4590.61000,4582.39000,4586.50000,8.22000,0.1794,4582.86000,1,up,close,0
XAUUSD,M5,2026-01-13T15:00:00Z,new_york,America/New_York,30,4595.28000,4579.45000,4587.36500,15.83000,0.3456,4580.58000,1,up,wick,0
XAUUSD,M5,2026-01-14T15:00:00Z,new_york,America/New_York,30,4641.88000,4633.76000,4637.82000,8.12000,0.1751,4636.10000,1,down,wick,0
XAUUSD,M5,2026-01-15T15:00:00Z,new_york,America/New_York,30,4618.61000,4611.69000,4615.15000,6.92000,0.1499,4616.56000,1,down,close,0
XAUUSD,M5,2026-01-16T15:00:00Z,new_york,America/New_York,30,4606.81000,4597.32000,4602.06500,9.49000,0.2060,4606.52000,1,down,close,0
XAUUSD,M5,2026-01-18T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-01-19T15:00:00Z,new_york,America/New_York,30,4673.74000,4668.22000,4670.98000,5.52000,0.1182,4670.89000,1,up,wick,0
XAUUSD,M5,2026-01-20T15:00:00Z,new_york,America/New_York,30,4729.33000,4724.08000,4726.70500,5.25000,0.1111,4726.43000,1,down,wick,0
XAUUSD,M5,2026-01-21T15:00:00Z,new_york,America/New_York,30,4870.85000,4856.78000,4863.81500,14.07000,0.2892,4865.07000,1,up,wick,0
XAUUSD,M5,2026-01-22T15:00:00Z,new_york,America/New_York,30,4832.60000,4818.91000,4825.75500,13.69000,0.2833,4831.72000,1,down,wick,0
XAUUSD,M5,2026-01-23T15:00:00Z,new_york,America/New_York,30,4942.55000,4932.32000,4937.43500,10.23000,0.2073,4934.24000,1,up,close,0
XAUUSD,M5,2026-01-25T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-01-26T15:00:00Z,new_york,America/New_York,30,5090.05000,5077.16000,5083.60500,12.89000,0.2532,5090.01000,1,down,close,0
XAUUSD,M5,2026-01-27T15:00:00Z,new_york,America/New_York,30,5091.10000,5078.16000,5084.63000,12.94000,0.2548,5078.90000,1,up,wick,0
XAUUSD,M5,2026-01-28T15:00:00Z,new_york,America/New_York,30,5279.26000,5261.23000,5270.24500,18.03000,0.3427,5261.23000,1,up,close,0
XAUUSD,M5,2026-01-29T15:00:00Z,new_york,America/New_York,30,5542.42000,5526.30000,5534.36000,16.12000,0.2909,5540.95000,1,down,close,0
XAUUSD,M5,2026-01-30T15:00:00Z,new_york,America/New_York,30,5136.31000,5054.31000,5095.31000,82.00000,1.6016,5119.84000,1,down,wick,0
XAUUSD,M5,2026-02-01T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-02-02T15:00:00Z,new_york,America/New_York,30,4812.62000,4770.38000,4791.50000,42.24000,0.8840,4778.10000,1,down,close,0
XAUUSD,M5,2026-02-03T15:00:00Z,new_york,America/New_York,30,4919.10000,4900.14000,4909.62000,18.96000,0.3867,4902.48000,1,up,close,0
XAUUSD,M5,2026-02-04T15:00:00Z,new_york,America/New_York,30,5063.22000,5036.94000,5050.08000,26.28000,0.5207,5047.50000,1,down,wick,0
XAUUSD,M5,2026-02-05T15:00:00Z,new_york,America/New_York,30,4869.56000,4839.06000,4854.31000,30.50000,0.6291,4847.85000,1,down,close,0
XAUUSD,M5,2026-02-06T15:00:00Z,new_york,America/New_York,30,4903.93000,4877.34000,4890.63500,26.59000,0.5451,4878.02000,1,up,close,0
XAUUSD,M5,2026-02-08T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-02-09T15:00:00Z,new_york,America/New_York,30,5021.77000,5007.52000,5014.64500,14.25000,0.2842,5014.08000,1,up,close,0
XAUUSD,M5,2026-02-10T15:00:00Z,new_york,America/New_York,30,5047.81000,5019.70000,5033.75500,28.11000,0.5569,5047.30000,1,up,close,0
XAUUSD,M5,2026-02-11T15:00:00Z,new_york,America/New_York,30,5098.72000,5051.09000,5074.90500,47.63000,0.9348,5095.22000,1,down,close,0
XAUUSD,M5,2026-02-12T15:00:00Z,new_york,America/New_York,30,5068.66000,5048.88000,5058.77000,19.78000,0.3907,5062.49000,1,up,close,0
XAUUSD,M5,2026-02-13T15:00:00Z,new_york,America/New_York,30,4973.93000,4963.88000,4968.90500,10.05000,0.2023,4967.39000,1,up,wick,0
XAUUSD,M5,2026-02-15T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-02-16T15:00:00Z,new_york,America/New_York,30,5008.10000,4995.06000,5001.58000,13.04000,0.2610,4996.26000,1,down,close,0
XAUUSD,M5,2026-02-17T15:00:00Z,new_york,America/New_York,30,4943.94000,4929.18000,4936.56000,14.76000,0.2986,4942.98000,1,down,close,0
XAUUSD,M5,2026-02-18T15:00:00Z,new_york,America/New_York,30,4947.15000,4917.88000,4932.51500,29.27000,0.5948,4921.23000,1,up,wick,0
XAUUSD,M5,2026-02-19T15:00:00Z,new_york,America/New_York,30,4992.85000,4980.94000,4986.89500,11.91000,0.2386,4992.31000,1,down,wick,0
XAUUSD,M5,2026-02-20T15:00:00Z,new_york,America/New_York,30,5026.72000,5007.18000,5016.95000,19.54000,0.3898,5012.25000,1,up,close,0
XAUUSD,M5,2026-02-22T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-02-23T15:00:00Z,new_york,America/New_York,30,5165.48000,5149.89000,5157.68500,15.59000,0.3027,5150.22000,1,down,close,0
XAUUSD,M5,2026-02-24T15:00:00Z,new_york,America/New_York,30,5164.62000,5145.36000,5154.99000,19.26000,0.3731,5161.56000,1,down,close,0
XAUUSD,M5,2026-02-25T15:00:00Z,new_york,America/New_York,30,5186.29000,5177.48000,5181.88500,8.81000,0.1700,5183.60000,1,up,close,0
XAUUSD,M5,2026-02-26T15:00:00Z,new_york,America/New_York,30,5187.81000,5177.77000,5182.79000,10.04000,0.1939,5178.50000,1,down,close,0
XAUUSD,M5,2026-02-27T15:00:00Z,new_york,America/New_York,30,5188.97000,5183.06000,5186.01500,5.91000,0.1139,5186.93000,1,up,close,0
XAUUSD,M5,2026-03-01T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-03-02T15:00:00Z,new_york,America/New_York,30,5398.78000,5385.74000,5392.26000,13.04000,0.2417,5394.16000,1,up,close,0
XAUUSD,M5,2026-03-03T15:00:00Z,new_york,America/New_York,30,5226.74000,5189.28000,5208.01000,37.46000,0.7198,5204.50000,1,down,close,0
XAUUSD,M5,2026-03-04T15:00:00Z,new_york,America/New_York,30,5178.42000,5156.40000,5167.41000,22.02000,0.4252,5178.36000,1,up,wick,0
XAUUSD,M5,2026-03-05T15:00:00Z,new_york,America/New_York,30,5167.73000,5160.66000,5164.19500,7.07000,0.1370,5161.28000,1,down,close,0
XAUUSD,M5,2026-03-06T15:00:00Z,new_york,America/New_York,30,5096.64000,5081.42000,5089.03000,15.22000,0.2991,5088.56000,1,down,close,0
XAUUSD,M5,2026-03-08T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-03-09T14:00:00Z,new_york,America/New_York,30,5100.24000,5084.24000,5092.24000,16.00000,0.3138,5099.32000,1,down,wick,0
XAUUSD,M5,2026-03-10T14:00:00Z,new_york,America/New_York,30,5178.21000,5156.62000,5167.41500,21.59000,0.4173,5173.98000,1,up,close,0
XAUUSD,M5,2026-03-11T14:00:00Z,new_york,America/New_York,30,5191.97000,5176.88000,5184.42500,15.09000,0.2906,5191.95000,1,up,close,0
XAUUSD,M5,2026-03-12T14:00:00Z,new_york,America/New_York,30,5184.10000,5176.28000,5180.19000,7.82000,0.1509,5180.62000,1,down,close,0
XAUUSD,M5,2026-03-13T14:00:00Z,new_york,America/New_York,30,5098.38000,5080.18000,5089.28000,18.20000,0.3576,5089.30000,1,up,close,0
XAUUSD,M5,2026-03-15T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-03-16T14:00:00Z,new_york,America/New_York,30,4999.56000,4980.56000,4990.06000,19.00000,0.3810,4986.78000,1,up,wick,0
XAUUSD,M5,2026-03-17T14:00:00Z,new_york,America/New_York,30,5009.46000,4992.22000,5000.84000,17.24000,0.3445,5003.70000,1,up,wick,0
XAUUSD,M5,2026-03-18T14:00:00Z,new_york,America/New_York,30,4987.52000,4958.94000,4973.23000,28.58000,0.5736,4982.14000,1,down,close,0
XAUUSD,M5,2026-03-19T14:00:00Z,new_york,America/New_York,30,4700.61000,4666.66000,4683.63500,33.95000,0.7249,4683.67000,1,down,close,0
XAUUSD,M5,2026-03-20T14:00:00Z,new_york,America/New_York,30,4669.83000,4638.26000,4654.04500,31.57000,0.6777,4658.08000,1,down,wick,0
XAUUSD,M5,2026-03-22T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-03-23T14:00:00Z,new_york,America/New_York,30,4281.94000,4241.05000,4261.49500,40.89000,0.9579,4268.69000,1,up,close,0
XAUUSD,M5,2026-03-24T14:00:00Z,new_york,America/New_York,30,4441.72000,4414.78000,4428.25000,26.94000,0.6092,4421.89000,1,none,ambiguous,0
XAUUSD,M5,2026-03-25T14:00:00Z,new_york,America/New_York,30,4562.52000,4551.18000,4556.85000,11.34000,0.2490,4555.01000,1,up,close,0
XAUUSD,M5,2026-03-26T14:00:00Z,new_york,America/New_York,30,4447.58000,4423.52000,4435.55000,24.06000,0.5417,4441.79000,1,up,wick,0
XAUUSD,M5,2026-03-27T14:00:00Z,new_york,America/New_York,30,4430.38000,4411.06000,4420.72000,19.32000,0.4362,4429.12000,1,down,close,0
XAUUSD,M5,2026-03-29T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-03-30T14:00:00Z,new_york,America/New_York,30,4535.69000,4528.30000,4531.99500,7.39000,0.1631,4531.39000,1,down,close,0
XAUUSD,M5,2026-03-31T14:00:00Z,new_york,America/New_York,30,4560.85000,4529.64000,4545.24500,31.21000,0.6843,4560.55000,1,up,wick,0
XAUUSD,M5,2026-04-01T14:00:00Z,new_york,America/New_York,30,4738.79000,4726.19000,4732.49000,12.60000,0.2665,4728.35000,1,up,close,0
XAUUSD,M5,2026-04-02T14:00:00Z,new_york,America/New_York,30,4631.68000,4613.58000,4622.63000,18.10000,0.3919,4618.63000,1,down,wick,0
XAUUSD,M5,2026-04-05T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-06T14:00:00Z,new_york,America/New_York,30,4696.88000,4684.71000,4690.79500,12.17000,0.2595,4689.84000,1,down,close,0
XAUUSD,M5,2026-04-07T14:00:00Z,new_york,America/New_York,30,4672.02000,4649.38000,4660.70000,22.64000,0.4850,4668.24000,1,down,wick,0
XAUUSD,M5,2026-04-08T14:00:00Z,new_york,America/New_York,30,4796.09000,4780.28000,4788.18500,15.81000,0.3306,4782.64000,1,down,wick,0
XAUUSD,M5,2026-04-09T14:00:00Z,new_york,America/New_York,30,4746.75000,4736.56000,4741.65500,10.19000,0.2151,4738.23000,1,up,wick,0
XAUUSD,M5,2026-04-10T14:00:00Z,new_york,America/New_York,30,4759.80000,4753.97000,4756.88500,5.83000,0.1225,4758.30000,1,down,wick,0
XAUUSD,M5,2026-04-12T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-13T14:00:00Z,new_york,America/New_York,30,4724.02000,4711.77000,4717.89500,12.25000,0.2599,4712.53000,1,up,close,0
XAUUSD,M5,2026-04-14T14:00:00Z,new_york,America/New_York,30,4784.59000,4751.94000,4768.26500,32.65000,0.6825,4783.94000,1,up,close,0
