symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,ib_start_utc,ib_end_utc,ib_high,ib_low,ib_range,ib_mid,bars_in_ib_window,ib_defined
XAUUSD,M5,new_york,America/New_York,2025-09-17,60,2025-09-17T13:30:00Z,2025-09-17T14:30:00Z,3668.20000,3660.05000,8.15000,3664.12500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-18,60,2025-09-18T13:30:00Z,2025-09-18T14:30:00Z,3670.95000,3665.70000,5.25000,3668.32500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-19,60,2025-09-19T13:30:00Z,2025-09-19T14:30:00Z,3658.00000,3650.59000,7.41000,3654.29500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-22,60,2025-09-22T13:30:00Z,2025-09-22T14:30:00Z,3728.36000,3723.26000,5.10000,3725.81000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-23,60,2025-09-23T13:30:00Z,2025-09-23T14:30:00Z,3788.80000,3779.71000,9.09000,3784.25500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-24,60,2025-09-24T13:30:00Z,2025-09-24T14:30:00Z,3765.89000,3759.74000,6.15000,3762.81500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-25,60,2025-09-25T13:30:00Z,2025-09-25T14:30:00Z,3760.80000,3741.17000,19.63000,3750.98500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-26,60,2025-09-26T13:30:00Z,2025-09-26T14:30:00Z,3751.53000,3743.00000,8.53000,3747.26500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-29,60,2025-09-29T13:30:00Z,2025-09-29T14:30:00Z,3824.60000,3814.78000,9.82000,3819.69000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-30,60,2025-09-30T13:30:00Z,2025-09-30T14:30:00Z,3814.66000,3803.34000,11.32000,3809.00000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-01,60,2025-10-01T13:30:00Z,2025-10-01T14:30:00Z,3889.64000,3881.12000,8.52000,3885.38000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-02,60,2025-10-02T13:30:00Z,2025-10-02T14:30:00Z,3885.36000,3879.02000,6.34000,3882.19000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-03,60,2025-10-03T13:30:00Z,2025-10-03T14:30:00Z,3867.66000,3857.62000,10.04000,3862.64000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-06,60,2025-10-06T13:30:00Z,2025-10-06T14:30:00Z,3946.55000,3933.56000,12.99000,3940.05500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-07,60,2025-10-07T13:30:00Z,2025-10-07T14:30:00Z,3962.74000,3956.28000,6.46000,3959.51000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-08,60,2025-10-08T13:30:00Z,2025-10-08T14:30:00Z,4041.44000,4032.98000,8.46000,4037.21000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-09,60,2025-10-09T13:30:00Z,2025-10-09T14:30:00Z,4046.63000,4033.59000,13.04000,4040.11000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-10,60,2025-10-10T13:30:00Z,2025-10-10T14:30:00Z,4000.22000,3993.09000,7.13000,3996.65500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-13,60,2025-10-13T13:30:00Z,2025-10-13T14:30:00Z,4085.02000,4073.53000,11.49000,4079.27500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-14,60,2025-10-14T13:30:00Z,2025-10-14T14:30:00Z,4144.26000,4128.65000,15.61000,4136.45500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-15,60,2025-10-15T13:30:00Z,2025-10-15T14:30:00Z,4203.54000,4190.38000,13.16000,4196.96000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-16,60,2025-10-16T13:30:00Z,2025-10-16T14:30:00Z,4246.70000,4234.38000,12.32000,4240.54000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-17,60,2025-10-17T13:30:00Z,2025-10-17T14:30:00Z,4341.55000,4316.69000,24.86000,4329.12000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-20,60,2025-10-20T13:30:00Z,2025-10-20T14:30:00Z,4263.75000,4250.97000,12.78000,4257.36000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-21,60,2025-10-21T13:30:00Z,2025-10-21T14:30:00Z,4272.49000,4252.23000,20.26000,4262.36000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-22,60,2025-10-22T13:30:00Z,2025-10-22T14:30:00Z,4090.89000,4015.22000,75.67000,4053.05500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-23,60,2025-10-23T13:30:00Z,2025-10-23T14:30:00Z,4121.02000,4101.74000,19.28000,4111.38000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-24,60,2025-10-24T13:30:00Z,2025-10-24T14:30:00Z,4062.89000,4044.33000,18.56000,4053.61000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-27,60,2025-10-27T13:30:00Z,2025-10-27T14:30:00Z,4045.68000,4021.59000,24.09000,4033.63500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-28,60,2025-10-28T13:30:00Z,2025-10-28T14:30:00Z,3930.94000,3904.60000,26.34000,3917.77000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-29,60,2025-10-29T13:30:00Z,2025-10-29T14:30:00Z,4029.59000,4018.21000,11.38000,4023.90000,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-30,60,2025-10-30T13:30:00Z,2025-10-30T14:30:00Z,3988.39000,3964.30000,24.09000,3976.34500,12,1
XAUUSD,M5,new_york,America/New_York,2025-10-31,60,2025-10-31T13:30:00Z,2025-10-31T14:30:00Z,4014.12000,4001.78000,12.34000,4007.95000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-03,60,2025-11-03T14:30:00Z,2025-11-03T15:30:00Z,4019.64000,4003.73000,15.91000,4011.68500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-04,60,2025-11-04T14:30:00Z,2025-11-04T15:30:00Z,3996.03000,3982.98000,13.05000,3989.50500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-05,60,2025-11-05T14:30:00Z,2025-11-05T15:30:00Z,3977.57000,3963.24000,14.33000,3970.40500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-06,60,2025-11-06T14:30:00Z,2025-11-06T15:30:00Z,4016.12000,4003.11000,13.01000,4009.61500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-07,60,2025-11-07T14:30:00Z,2025-11-07T15:30:00Z,4001.97000,3991.52000,10.45000,3996.74500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-10,60,2025-11-10T14:30:00Z,2025-11-10T15:30:00Z,4105.99000,4093.62000,12.37000,4099.80500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-11,60,2025-11-11T14:30:00Z,2025-11-11T15:30:00Z,4143.79000,4133.18000,10.61000,4138.48500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-12,60,2025-11-12T14:30:00Z,2025-11-12T15:30:00Z,4139.50000,4122.86000,16.64000,4131.18000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-13,60,2025-11-13T14:30:00Z,2025-11-13T15:30:00Z,4245.04000,4226.06000,18.98000,4235.55000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-14,60,2025-11-14T14:30:00Z,2025-11-14T15:30:00Z,4119.68000,4053.40000,66.28000,4086.54000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-17,60,2025-11-17T14:30:00Z,2025-11-17T15:30:00Z,4092.26000,4075.04000,17.22000,4083.65000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-18,60,2025-11-18T14:30:00Z,2025-11-18T15:30:00Z,4053.02000,4029.30000,23.72000,4041.16000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-19,60,2025-11-19T14:30:00Z,2025-11-19T15:30:00Z,4119.84000,4100.87000,18.97000,4110.35500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-20,60,2025-11-20T14:30:00Z,2025-11-20T15:30:00Z,4094.35000,4073.06000,21.29000,4083.70500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-21,60,2025-11-21T14:30:00Z,2025-11-21T15:30:00Z,4071.79000,4043.90000,27.89000,4057.84500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-24,60,2025-11-24T14:30:00Z,2025-11-24T15:30:00Z,4085.01000,4070.59000,14.42000,4077.80000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-25,60,2025-11-25T14:30:00Z,2025-11-25T15:30:00Z,4146.84000,4116.10000,30.74000,4131.47000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-26,60,2025-11-26T14:30:00Z,2025-11-26T15:30:00Z,4166.69000,4148.65000,18.04000,4157.67000,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-27,60,2025-11-27T14:30:00Z,2025-11-27T15:30:00Z,4158.61000,4149.24000,9.37000,4153.92500,12,1
XAUUSD,M5,new_york,America/New_York,2025-11-28,60,2025-11-28T14:30:00Z,2025-11-28T15:30:00Z,4178.34000,4168.89000,9.45000,4173.61500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-01,60,2025-12-01T14:30:00Z,2025-12-01T15:30:00Z,4257.54000,4244.22000,13.32000,4250.88000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-02,60,2025-12-02T14:30:00Z,2025-12-02T15:30:00Z,4215.35000,4202.15000,13.20000,4208.75000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-03,60,2025-12-03T14:30:00Z,2025-12-03T15:30:00Z,4222.93000,4207.85000,15.08000,4215.39000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-04,60,2025-12-04T14:30:00Z,2025-12-04T15:30:00Z,4196.96000,4185.65000,11.31000,4191.30500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-05,60,2025-12-05T14:30:00Z,2025-12-05T15:30:00Z,4234.98000,4221.57000,13.41000,4228.27500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-08,60,2025-12-08T14:30:00Z,2025-12-08T15:30:00Z,4215.43000,4202.58000,12.85000,4209.00500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-09,60,2025-12-09T14:30:00Z,2025-12-09T15:30:00Z,4208.37000,4198.27000,10.10000,4203.32000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-10,60,2025-12-10T14:30:00Z,2025-12-10T15:30:00Z,4200.30000,4192.94000,7.36000,4196.62000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-11,60,2025-12-11T14:30:00Z,2025-12-11T15:30:00Z,4222.46000,4205.24000,17.22000,4213.85000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-12,60,2025-12-12T14:30:00Z,2025-12-12T15:30:00Z,4339.45000,4321.40000,18.05000,4330.42500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-15,60,2025-12-15T14:30:00Z,2025-12-15T15:30:00Z,4348.36000,4333.61000,14.75000,4340.98500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-16,60,2025-12-16T14:30:00Z,2025-12-16T15:30:00Z,4302.09000,4287.71000,14.38000,4294.90000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-17,60,2025-12-17T14:30:00Z,2025-12-17T15:30:00Z,4331.59000,4315.11000,16.48000,4323.35000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-18,60,2025-12-18T14:30:00Z,2025-12-18T15:30:00Z,4324.19000,4314.47000,9.72000,4319.33000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-19,60,2025-12-19T14:30:00Z,2025-12-19T15:30:00Z,4335.20000,4323.37000,11.83000,4329.28500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-22,60,2025-12-22T14:30:00Z,2025-12-22T15:30:00Z,4427.32000,4407.66000,19.66000,4417.49000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-23,60,2025-12-23T14:30:00Z,2025-12-23T15:30:00Z,4497.38000,4484.62000,12.76000,4491.00000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-24,60,2025-12-24T14:30:00Z,2025-12-24T15:30:00Z,4493.56000,4474.48000,19.08000,4484.02000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-26,60,2025-12-26T14:30:00Z,2025-12-26T15:30:00Z,4519.70000,4503.72000,15.98000,4511.71000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-29,60,2025-12-29T14:30:00Z,2025-12-29T15:30:00Z,4467.57000,4445.48000,22.09000,4456.52500,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-30,60,2025-12-30T14:30:00Z,2025-12-30T15:30:00Z,4404.22000,4390.30000,13.92000,4397.26000,12,1
XAUUSD,M5,new_york,America/New_York,2025-12-31,60,2025-12-31T14:30:00Z,2025-12-31T15:30:00Z,4329.32000,4306.69000,22.63000,4318.00500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-02,60,2026-01-02T14:30:00Z,2026-01-02T15:30:00Z,4402.38000,4373.20000,29.18000,4387.79000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-05,60,2026-01-05T14:30:00Z,2026-01-05T15:30:00Z,4419.06000,4397.20000,21.86000,4408.13000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-06,60,2026-01-06T14:30:00Z,2026-01-06T15:30:00Z,4470.45000,4457.55000,12.90000,4464.00000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-07,60,2026-01-07T14:30:00Z,2026-01-07T15:30:00Z,4455.10000,4427.38000,27.72000,4441.24000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-08,60,2026-01-08T14:30:00Z,2026-01-08T15:30:00Z,4436.63000,4417.40000,19.23000,4427.01500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-09,60,2026-01-09T14:30:00Z,2026-01-09T15:30:00Z,4474.65000,4461.18000,13.47000,4467.91500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-12,60,2026-01-12T14:30:00Z,2026-01-12T15:30:00Z,4611.12000,4582.39000,28.73000,4596.75500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-13,60,2026-01-13T14:30:00Z,2026-01-13T15:30:00Z,4606.45000,4579.45000,27.00000,4592.95000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-14,60,2026-01-14T14:30:00Z,2026-01-14T15:30:00Z,4641.88000,4627.42000,14.46000,4634.65000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-15,60,2026-01-15T14:30:00Z,2026-01-15T15:30:00Z,4618.61000,4602.66000,15.95000,4610.63500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-16,60,2026-01-16T14:30:00Z,2026-01-16T15:30:00Z,4606.81000,4582.57000,24.24000,4594.69000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-19,60,2026-01-19T14:30:00Z,2026-01-19T15:30:00Z,4673.74000,4668.22000,5.52000,4670.98000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-20,60,2026-01-20T14:30:00Z,2026-01-20T15:30:00Z,4729.33000,4715.93000,13.40000,4722.63000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-21,60,2026-01-21T14:30:00Z,2026-01-21T15:30:00Z,4871.43000,4856.78000,14.65000,4864.10500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-22,60,2026-01-22T14:30:00Z,2026-01-22T15:30:00Z,4835.29000,4816.06000,19.23000,4825.67500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-23,60,2026-01-23T14:30:00Z,2026-01-23T15:30:00Z,4947.90000,4923.80000,24.10000,4935.85000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-26,60,2026-01-26T14:30:00Z,2026-01-26T15:30:00Z,5090.05000,5066.23000,23.82000,5078.14000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-27,60,2026-01-27T14:30:00Z,2026-01-27T15:30:00Z,5092.80000,5076.30000,16.50000,5084.55000,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-28,60,2026-01-28T14:30:00Z,2026-01-28T15:30:00Z,5289.42000,5261.23000,28.19000,5275.32500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-29,60,2026-01-29T14:30:00Z,2026-01-29T15:30:00Z,5542.42000,5508.51000,33.91000,5525.46500,12,1
XAUUSD,M5,new_york,America/New_York,2026-01-30,60,2026-01-30T14:30:00Z,2026-01-30T15:30:00Z,5136.31000,5014.09000,122.22000,5075.20000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-02,60,2026-02-02T14:30:00Z,2026-02-02T15:30:00Z,4812.62000,4720.70000,91.92000,4766.66000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-03,60,2026-02-03T14:30:00Z,2026-02-03T15:30:00Z,4939.13000,4900.14000,38.99000,4919.63500,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-04,60,2026-02-04T14:30:00Z,2026-02-04T15:30:00Z,5063.22000,5023.36000,39.86000,5043.29000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-05,60,2026-02-05T14:30:00Z,2026-02-05T15:30:00Z,4869.56000,4801.98000,67.58000,4835.77000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-06,60,2026-02-06T14:30:00Z,2026-02-06T15:30:00Z,4928.56000,4877.34000,51.22000,4902.95000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-09,60,2026-02-09T14:30:00Z,2026-02-09T15:30:00Z,5024.68000,5003.56000,21.12000,5014.12000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-10,60,2026-02-10T14:30:00Z,2026-02-10T15:30:00Z,5047.81000,5019.70000,28.11000,5033.75500,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-11,60,2026-02-11T14:30:00Z,2026-02-11T15:30:00Z,5098.72000,5051.09000,47.63000,5074.90500,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-12,60,2026-02-12T14:30:00Z,2026-02-12T15:30:00Z,5074.32000,5048.88000,25.44000,5061.60000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-13,60,2026-02-13T14:30:00Z,2026-02-13T15:30:00Z,4976.29000,4957.73000,18.56000,4967.01000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-16,60,2026-02-16T14:30:00Z,2026-02-16T15:30:00Z,5008.10000,4993.08000,15.02000,5000.59000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-17,60,2026-02-17T14:30:00Z,2026-02-17T15:30:00Z,4943.94000,4911.02000,32.92000,4927.48000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-18,60,2026-02-18T14:30:00Z,2026-02-18T15:30:00Z,4959.30000,4917.88000,41.42000,4938.59000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-19,60,2026-02-19T14:30:00Z,2026-02-19T15:30:00Z,4992.85000,4974.64000,18.21000,4983.74500,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-20,60,2026-02-20T14:30:00Z,2026-02-20T15:30:00Z,5031.96000,5007.18000,24.78000,5019.57000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-23,60,2026-02-23T14:30:00Z,2026-02-23T15:30:00Z,5165.48000,5143.70000,21.78000,5154.59000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-24,60,2026-02-24T14:30:00Z,2026-02-24T15:30:00Z,5164.62000,5145.36000,19.26000,5154.99000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-25,60,2026-02-25T14:30:00Z,2026-02-25T15:30:00Z,5191.55000,5177.48000,14.07000,5184.51500,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-26,60,2026-02-26T14:30:00Z,2026-02-26T15:30:00Z,5187.81000,5168.35000,19.46000,5178.08000,12,1
XAUUSD,M5,new_york,America/New_York,2026-02-27,60,2026-02-27T14:30:00Z,2026-02-27T15:30:00Z,5240.62000,5183.06000,57.56000,5211.84000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-02,60,2026-03-02T14:30:00Z,2026-03-02T15:30:00Z,5410.20000,5382.20000,28.00000,5396.20000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-03,60,2026-03-03T14:30:00Z,2026-03-03T15:30:00Z,5226.74000,5146.50000,80.24000,5186.62000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-04,60,2026-03-04T14:30:00Z,2026-03-04T15:30:00Z,5196.37000,5156.40000,39.97000,5176.38500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-05,60,2026-03-05T14:30:00Z,2026-03-05T15:30:00Z,5167.73000,5081.91000,85.82000,5124.82000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-06,60,2026-03-06T14:30:00Z,2026-03-06T15:30:00Z,5096.64000,5065.54000,31.10000,5081.09000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-09,60,2026-03-09T13:30:00Z,2026-03-09T14:30:00Z,5100.24000,5080.13000,20.11000,5090.18500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-10,60,2026-03-10T13:30:00Z,2026-03-10T14:30:00Z,5191.93000,5156.62000,35.31000,5174.27500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-11,60,2026-03-11T13:30:00Z,2026-03-11T14:30:00Z,5193.70000,5176.88000,16.82000,5185.29000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-12,60,2026-03-12T13:30:00Z,2026-03-12T14:30:00Z,5184.10000,5172.84000,11.26000,5178.47000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-13,60,2026-03-13T13:30:00Z,2026-03-13T14:30:00Z,5098.38000,5080.18000,18.20000,5089.28000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-16,60,2026-03-16T13:30:00Z,2026-03-16T14:30:00Z,5022.68000,4980.56000,42.12000,5001.62000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-17,60,2026-03-17T13:30:00Z,2026-03-17T14:30:00Z,5009.96000,4992.22000,17.74000,5001.09000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-18,60,2026-03-18T13:30:00Z,2026-03-18T14:30:00Z,4987.52000,4946.56000,40.96000,4967.04000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-19,60,2026-03-19T13:30:00Z,2026-03-19T14:30:00Z,4700.61000,4666.66000,33.95000,4683.63500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-20,60,2026-03-20T13:30:00Z,2026-03-20T14:30:00Z,4669.83000,4637.10000,32.73000,4653.46500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-23,60,2026-03-23T13:30:00Z,2026-03-23T14:30:00Z,4463.27000,4241.05000,222.22000,4352.16000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-24,60,2026-03-24T13:30:00Z,2026-03-24T14:30:00Z,4442.02000,4375.86000,66.16000,4408.94000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-25,60,2026-03-25T13:30:00Z,2026-03-25T14:30:00Z,4582.88000,4551.18000,31.70000,4567.03000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-26,60,2026-03-26T13:30:00Z,2026-03-26T14:30:00Z,4456.52000,4423.52000,33.00000,4440.02000,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-27,60,2026-03-27T13:30:00Z,2026-03-27T14:30:00Z,4430.38000,4404.37000,26.01000,4417.37500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-30,60,2026-03-30T13:30:00Z,2026-03-30T14:30:00Z,4548.41000,4525.64000,22.77000,4537.02500,12,1
XAUUSD,M5,new_york,America/New_York,2026-03-31,60,2026-03-31T13:30:00Z,2026-03-31T14:30:00Z,4583.35000,4529.64000,53.71000,4556.49500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-01,60,2026-04-01T13:30:00Z,2026-04-01T14:30:00Z,4746.30000,4726.19000,20.11000,4736.24500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-02,60,2026-04-02T13:30:00Z,2026-04-02T14:30:00Z,4631.68000,4613.58000,18.10000,4622.63000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-06,60,2026-04-06T13:30:00Z,2026-04-06T14:30:00Z,4696.88000,4684.71000,12.17000,4690.79500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-07,60,2026-04-07T13:30:00Z,2026-04-07T14:30:00Z,4672.02000,4628.96000,43.06000,4650.49000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-08,60,2026-04-08T13:30:00Z,2026-04-08T14:30:00Z,4796.94000,4779.88000,17.06000,4788.41000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-09,60,2026-04-09T13:30:00Z,2026-04-09T14:30:00Z,4747.44000,4736.56000,10.88000,4742.00000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-10,60,2026-04-10T13:30:00Z,2026-04-10T14:30:00Z,4762.52000,4753.40000,9.12000,4757.96000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-13,60,2026-04-13T13:30:00Z,2026-04-13T14:30:00Z,4729.16000,4711.77000,17.39000,4720.46500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-14,60,2026-04-14T13:30:00Z,2026-04-14T14:30:00Z,4784.59000,4751.94000,32.65000,4768.26500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-15,60,2026-04-15T13:30:00Z,2026-04-15T14:30:00Z,4807.09000,4793.08000,14.01000,4800.08500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-16,60,2026-04-16T13:30:00Z,2026-04-16T14:30:00Z,4820.70000,4805.21000,15.49000,4812.95500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-17,60,2026-04-17T13:30:00Z,2026-04-17T14:30:00Z,4793.41000,4782.32000,11.09000,4787.86500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-20,60,2026-04-20T13:30:00Z,2026-04-20T14:30:00Z,4800.08000,4786.65000,13.43000,4793.36500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-21,60,2026-04-21T13:30:00Z,2026-04-21T14:30:00Z,4790.46000,4775.38000,15.08000,4782.92000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-22,60,2026-04-22T13:30:00Z,2026-04-22T14:30:00Z,4760.83000,4753.80000,7.03000,4757.31500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-23,60,2026-04-23T13:30:00Z,2026-04-23T14:30:00Z,4703.43000,4684.33000,19.10000,4693.88000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-24,60,2026-04-24T13:30:00Z,2026-04-24T14:30:00Z,4717.17000,4674.72000,42.45000,4695.94500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-27,60,2026-04-27T13:30:00Z,2026-04-27T14:30:00Z,4710.99000,4700.34000,10.65000,4705.66500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-28,60,2026-04-28T13:30:00Z,2026-04-28T14:30:00Z,4615.87000,4594.09000,21.78000,4604.98000,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-29,60,2026-04-29T13:30:00Z,2026-04-29T14:30:00Z,4576.64000,4563.99000,12.65000,4570.31500,12,1
XAUUSD,M5,new_york,America/New_York,2026-04-30,60,2026-04-30T13:30:00Z,2026-04-30T14:30:00Z,4646.86000,4630.40000,16.46000,4638.63000,12,1
XAUUSD,M5,new_york,America/New_York,2026-05-01,60,2026-05-01T13:30:00Z,2026-05-01T14:30:00Z,4576.32000,4562.50000,13.82000,4569.41000,12,1
XAUUSD,M5,new_york,America/New_York,2026-05-04,60,2026-05-04T13:30:00Z,2026-05-04T14:30:00Z,4570.77000,4543.07000,27.70000,4556.92000,12,1
