RepresentativePath	SizeKB	SHA256	DupCount
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600834.html	11.04	F5A3AC263AE8E312BC4613E7D804E189E701F32C4DDE2EE06649306FF554A389	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600835.html	10.15	6DBFC8AC40D38141269518B0D618AEABC92EE98AF72944BC3B4AD9C6A83C7C6A	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600836.html	9.13	FA94680D04F8D1C69E2C2B7622D2343EDBA01DB98E7F136B10398746E84C61EF	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600837.html	4.09	8E67FA84240C045C5B7E7CF9BF7F91102E2E03A2382918FE3D1DDA46B5700FDF	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600838.html	10.03	B33D07E3A41F7555C0E0BBD3F9AFE365523DF7F6AAFE82AF2F67098385E29D8F	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600839.html	13.1	5671A1EF182FF692C391A23B14B4515CA2B54C4572D51B773A7AA8158EFB8221	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600841.html	10.44	0E3068CFBFB10EBCC98A72B39823852AAC04A68167E4D990D5628C3820ADFAEC	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600843.html	11.15	331EC27A079F9B147513B303E266DCF804D2279B9DF94811382AE2D4BCAEAB59	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600844.html	8.06	50FE453BA0DF48AB8DF3DF195EF15DC55BD20B8E2E4EF33DAD869641B383066A	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600845.html	2.44	B85E683A410FCF0114DDE11DA8ECEDC660A577CCD0019A36BAE63FEC7D5C639D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600846.html	5.08	B2C3CF0C7519D76A54EFFFF3282DE0A2FA76C7DEE519076F603C26A1D8C0FD7B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600847.html	8.31	FF31BF548F727D78341D49A1376250C64B3360A55279BEC87521BBCB00ACB86E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600848.html	4.15	18D240060DCBF78A790B8CA04AA7FEA8E889138A0A9B58A9276E15FA3AE97F01	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600850.html	8.61	A260207E6BBE500B88D53BC1EEE287AE8467707D3CAA0F2F4090C27838DA06C4	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600851.html	9.22	0DF797182BA83096122071D138054DAF24EB85407B722314F9C29B6B99A08B8E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600853.html	9.94	686378B09F46A5EE69834B0A71C2443974B4FB5B745D58781D16D1421C73833D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600854.html	8.34	942293328123FF0891F833EE38B795506E03FF75CB93964E90A583B022551151	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600855.html	12.02	C55560178A9BED55D8767017A325984A6252B166B83C1ACFB509008B5DA29279	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600856.html	6.83	DD043266D1FBB8872826ABDD8626409CC8FE57DE3DF82F0799CA8FE1BC741C9D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600857.html	9.83	B158F0B156A40CCAA2EBDA2B2C4601EFB4FFD82E81058721C17F77CAF3B7E969	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600858.html	8.16	B4EA8F3498D1192A61768406BB1A7FED48D58277FB275822A41F8E5864D7CFF8	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600859.html	8.72	F36B5D124A6F6866D0A2313C86E38304BBA98152747EC897211678ABE2792365	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600860.html	13.67	A63FA90F6863F129A39EE3C64E85DE4B77BB11B674C1BDB7D916B0BB758D2799	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600861.html	6.66	3F5207CD7C00CA2CB05E8DE509D5C99561BB8993347D2995D5CA2D368B0B8697	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600862.html	4.22	38CF5C8441C98B64C6A1E44471DBDE5F3C3D303EDA296A231BA5BFEEDCC0FA30	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600863.html	6.36	4C045DA1D0A6EF7FB491C7115DFF7635C1ADDC69AD96F7C23614BB44D9614ACE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600864.html	7.45	CA1065E2D42D2F5D42886015BACA468C444E462C8ECBF4799041135291A0E37D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600865.html	8.4	61B5C20A8C03B72C69FA1F4161313DF362C5EAFBC38DFD196B434B5F459835F7	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600866.html	8.43	990AAB9FE523EE508E352CE421D9CD65523D40013F93C4009B2691037CE37078	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600867.html	1.97	04D7816F1B790B2037272C7CEB40FA6EEAFC2851F0ECE1308000CA4ED97A1D93	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600868.html	10.57	B03783EAD8A02D84B84C9BD4AEA6AC47E1736C7E3AE938598E828DAC8B33A761	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600869.html	10.93	000DDD65178EAF86EB2D616A993261595D7AB3B8B05A1576BE9D68B6F9F3D404	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600870.html	3.4	7AEDA4210A08B6EA35DE711FBC831DAE745C164722AE8FDC95E9880590AD232F	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600871.html	5.52	7D5E4EF679459E7D55E788D1FD7C597D59BB165CF061A5C362732DB7CA913EDB	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600872.html	5.37	B9B68DFA5D77F7F3EC83C9921F05C99CA50CEC038888E715059891D823D09211	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600873.html	2.57	FB83E090B4D980B08069D205AD680EE78E9321F99EB1D9E50A3D8CF5A529E02B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600874.html	6.5	4F6EC067AE5C8A2283363E65F20F5D4CEEA9226CAA14651141075B3C6F7CC90B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600875.html	2.66	7B6349DEB7445BA372FFA4257A29181953692D30CD2E9A6B4E7D9B03B547ADF4	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600876.html	9.6	4F654B0D3D2382345B95A7417827AFA81988CB1BA5930DD74741F70A1C45AE7C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600877.html	8.26	DAA0E9A397AF047392FEC2C68C35800C58B94454855C2CCB93C3DA1A79A0D660	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600879.html	7.06	14EA9FC923C8F58C07B2A62C639B18599FC573FD9C025F48179A22E737D1BE7C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600880.html	12.51	26582F5437410D3169FB491772582AFE3F3F07E367E114744104359245D35CDA	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600881.html	8.78	52A840CD3C8581E59B6365078EABF46F61C4FBC85487263490A985EA42AF5D43	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600882.html	7.35	486E71979DE3305F3AED2469A13EB81B18FB8C4D38338D3C72D6901BCF4A7748	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600883.html	7.05	38D986783D7035493A3BA1BA4EBD94120D1A701489C52CC2622C8FBD179F9C58	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600884.html	5.78	20FB42AE02800F0332A4F80B95A0D04AF00100E84DE2335CBCB1727103306A80	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600885.html	7.16	831E6462FB1F4AB5E2B0FE7029AFF2E4969D40FB14C42321E9E1622EBC8D3B7B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600886.html	1.79	135EAE25D2932DB515EDB47EF0593BC6330E46BB0E6D29DC8FB5A1D647E5454D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600887.html	1.52	E8BABF8A8EB15495BFC5B4139BE451726B6A0A9CC0FF62D3980F038B11BE0689	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600888.html	7.31	E77FE169EB7EC54D9873A2B6637DA241F68B64B74B8BABA87A067FBDEE8BAF22	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600889.html	9.11	F8FD63518EE34DFF57A0715CFC4FCA6AA74D1DD663278A7D42F162E91323658E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600890.html	6.32	9CF749F0A415E4CA5C4D8C556305064D829F3C0ED511937BA1D57BD1E1B4516D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600891.html	1.48	29B21BEB165E3D9C433741A3A87FF482BD6F9BE32AD7639E541FEBE019221C54	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600892.html	11.72	2DEFA7BF46E11B4D4156157D2EF6027FC29B27CFD7E0FB74278B44A6177703CE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600893.html	3.53	A71AD48E51D0D749B7AA9B37232F4C7D2AB89FECB311267542F4B17FF5352A92	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600894.html	1.41	BF06D70060E92CA38AFFDC13848CC4B911E78038D8288E5897C28741558DFFD0	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600895.html	8.28	B6B3DF45D196FB4E49258A86D9E6C7A335C2E92DF806EE030D5F0F42D9A3B82B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600896.html	6.2	365AF12441D4D4F39B95527172B67191CC7E7BF1F1F079B196B45B587A881E74	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600897.html	1.54	DAE0CD7D2B4F4CCB23BF29EF0552539D0B942F47C8CE7BADB5044738FC49BC7A	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600898.html	6.91	5D9AD0E49C826119A280660961573E40CDA7A29C5E2BA727021E494F5CE7911B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600900.html	1.63	A7730A03F1854CC08250BCF7401C0E0932274210A1CFAB7E35885F13BEAF848C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600903.html	10.51	C14467AD3F52F8D11C6BC431D6278A671AC193F0F8885A9F57D10420B88520EE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600905.html	3.56	C81F7354B482F32A91656F88F2E8CE0A775DB1975898DC004BA3A6B8DB3D60B9	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600906.html	7.46	98BA244140FBCD6137A0BDBA7F88731C0C39C5F2773EC4732C8C3B07CF598D0C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600908.html	3.95	6F74F289432ACBFD3940ECFA37FD8D541BD5B082AAB3F5C7DAD0A20ACC952E8B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600909.html	5.13	D172E7F27C9E1182585B9F77DB1D3FF5A0802B2F38FD65F1FDAA5973B04AFB40	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600916.html	5.87	2A6F32ED717C82908C1FFDC62957030963A4B96B379A0FA54FDF272798E64C62	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600917.html	7.23	346127854018B99B1143608D8EAD01408683FF4C3C87AE42D5AFCF74F035C6FE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600918.html	4.14	FF07E5AA7C4D094D901353D639F98B0CBE7B18028CB4C701B0E6B38CEBFCBA76	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600919.html	1.89	D392DABEE8A48518E6E796624D5100036647560A0933EBD0400C7C267B2EC684	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600926.html	1.69	69D1D368BDF7D186CF08E277CE68FCD6F75F5E86DF4A852DB8667483151AC563	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600927.html	6.26	7D368B3AC4BF5A786741C527392514C5E0C181EDF5807E268296664F5B2754CE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600928.html	5.49	463B279ED1C2397340C54D90D36F157037FF8AF8B3FC111DE61E80AA0D0016A4	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600929.html	7.1	4897D70179FE6513B91F7B65009A13B86BD857C2DCF1345E441D2DCCF0BF9195	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600933.html	9.2	CA5F0A264303B6E3B5369D594C65ED3E4C7B243BDC1C5C28EEACEC197AEC77FA	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600935.html	9.53	DA089FAC73EF2363A660DE6A3F2DCFB10DDCCF414E9C56F9CBA3CDD60C1330D6	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600936.html	10.45	25086E840866927880C3DF825B0BD860136B89177C9280156A2F2D88202D1940	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600938.html	1.55	2C4475DD146281A3D36B609445EACDDCFE7A1D04E5D394121A6AD0CBC773B88A	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600939.html	9.3	801563A9BABED5F07F957185BDE80991BE33E97F2BF705C8D777B998A8227DDC	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600941.html	4.49	A87209332799D418AE3B73B10D017A73547EE9D81714C87CAA457A86381F3CA1	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600955.html	4.14	9E1A90BF46C0EFE875CD3C4AA2EA2AFA7E301D6B8196BEA7CD23AAFB10936F62	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600956.html	8.96	8A496B1C8291D18FFF7140985196FEA97B5E4930ED99DEA077EC1BF557F688A1	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600958.html	3.71	B380071B98C411DBD116EB9B972D3AF0A0EC8DA861701DEF19D7B65651F95990	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600959.html	6.03	FB4261F146C0565C1ED05D02A15C7F6EBC2C8722DF6BFEB4A8490902A70A315B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600960.html	9.8	C2BAC219BEC8F5E158C5FC6D6711920EE76814C11221DFC30DD889A05EFBCCF5	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600961.html	7.98	7FF4D0E9687B12498C208441089C081963CA4E39CE80ABBF611D78525DC37C32	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600962.html	9.18	2655FD5D86B1AB93FF49D0985268EF50E6F7658D7611FC9672A73F7F2892EFA0	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600963.html	8.8	AC3573DE88E7F7786E012D480F299A71E1A64D5AE98894975C7883EEE91C9ACF	1
