path	name	dir_rel	size_bytes	sha256	norm_key	copies	reason
D:\Stock\cut_file\S\券商研报\Paul Wilmott - Paul Wilmott introduces quantitative finance-Wiley (2007)(1).pdf	Paul Wilmott - Paul Wilmott introduces quantitative finance-Wiley (2007)(1).pdf	券商研报	5808600	caffa2da32ce6341095226ab791512d4b3673b67ce4dd99825e242283895b4e5	paul wilmott - paul wilmott introduces quantitative finance-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Probabilistic Machine Learning for Finance and Investing(1).pdf	Probabilistic Machine Learning for Finance and Investing(1).pdf	券商研报	23064413	b278e6d975c41cda3a6ffe055c90a3e4ba0c9b5c05d95c14f35b9ed49e85ab9b	probabilistic machine learning for finance and investing.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Python for Algorithmic Trading_ From Idea to Cloud Deployment(1).pdf	Python for Algorithmic Trading_ From Idea to Cloud Deployment(1).pdf	券商研报	24880882	f9b1ccb9de27e6492a42c19839ef922ae20498ccfffbf3942119d2517f4862fd	python for algorithmic trading_ from idea to cloud deployment.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Python for Finance Cookbook_ Over 80 powerful recipes for effective financial data analysis, 2nd Edition_compressed(1).pdf	Python for Finance Cookbook_ Over 80 powerful recipes for effective financial data analysis, 2nd Edition_compressed(1).pdf	券商研报	19399672	f20ea14f8f6e9cb97ef9e229ae38f61b7bcf30ada38245e4bfd50feaa1890c85	python for finance cookbook_ over 80 powerful recipes for effective financial data analysis, 2nd edition_compressed.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\quant job interview questions and answers(1).pdf	quant job interview questions and answers(1).pdf	券商研报	3021414	849a4b0680071b44afcd95394adc9e3c52e7bf5ed33c2a2c84d829fb06d50618	quant job interview questions and answers.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Equity Portfolio Management(1).pdf	Quantitative Equity Portfolio Management(1).pdf	券商研报	11079563	70861e6005318c67345094999cb2f9fb0d4f33898699e15efad85dabd0e176f4	quantitative equity portfolio management.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Equity Portfolio Management_ An Active Approach to Portfolio Construction and Management (McGraw-Hill Library of Investment and Finance)-McGraw-Hill Edu(1).pdf	Quantitative Equity Portfolio Management_ An Active Approach to Portfolio Construction and Management (McGraw-Hill Library of Investment and Finance)-McGraw-Hill Edu(1).pdf	券商研报	5693285	908aa5424eda9a1aecc147757462e129f4b63b52f4f112ccd06f5693f97b9b66	quantitative equity portfolio management_ an active approach to portfolio construction and management (mcgraw-hill library of investment and finance)-mcgraw-hill edu.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Investment Analysis Workbook, 3rd Edition-Wiley (2015)(1).pdf	Quantitative Investment Analysis Workbook, 3rd Edition-Wiley (2015)(1).pdf	券商研报	3961289	513dcb16eed39b7a2f40fa25e6481bf92f6ff4e85d719a82a864af364fc3642a	quantitative investment analysis workbook, 3rd edition-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative risk management _ concepts, techniques and tools-Princeton University Press (2015)(1).pdf	Quantitative risk management _ concepts, techniques and tools-Princeton University Press (2015)(1).pdf	券商研报	8700335	75ad995464da51e83023d08886c3325c22de8bd2cd6d5cf27da32329882c4205	quantitative risk management _ concepts, techniques and tools-princeton university press.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Strategies for Achieving Alpha (McGraw-Hill Finance & Investing)-McGraw-Hill Finance & Investing (2008)(1).pdf	Quantitative Strategies for Achieving Alpha (McGraw-Hill Finance & Investing)-McGraw-Hill Finance & Investing (2008)(1).pdf	券商研报	11878360	dbe341ea530ecc23fe3e9331fae6f7405fb8d7980a02b5d7a8511dd0fa797719	quantitative strategies for achieving alpha (mcgraw-hill finance & investing)-mcgraw-hill finance & investing.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Trading_ How to Build Your Own Algorithmic Trading Business (Wiley Trading) (2021, Wiley)(1).pdf	Quantitative Trading_ How to Build Your Own Algorithmic Trading Business (Wiley Trading) (2021, Wiley)(1).pdf	券商研报	9499083	44439536e441241fdf73d93d691e2772587005da4abdba439b68b78f2c5a65df	quantitative trading_ how to build your own algorithmic trading business (wiley trading) (2021, wiley).pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantitative Trading_ How to Build Your Own Algorithmic Trading Business-Wiley (2008)(1).pdf	Quantitative Trading_ How to Build Your Own Algorithmic Trading Business-Wiley (2008)(1).pdf	券商研报	3714990	85466da2a2d214aec44932922682e05441571fb59ada56466871d8da1057eeef	quantitative trading_ how to build your own algorithmic trading business-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantum Finance_ Path Integrals and Hamiltonians for Options and Interest Rates-Cambridge University Press (2004)(1).pdf	Quantum Finance_ Path Integrals and Hamiltonians for Options and Interest Rates-Cambridge University Press (2004)(1).pdf	券商研报	2054275	35058bbc6232fee0ac066d47fd3b0bb5c01192d16fd86348c8099f76e74ffd4b	quantum finance_ path integrals and hamiltonians for options and interest rates-cambridge university press.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quantum Machine Learning and Optimisation in Finance_ On the Road to Quantum Advantage(1).pdf	Quantum Machine Learning and Optimisation in Finance_ On the Road to Quantum Advantage(1).pdf	券商研报	4578874	b0a8a52909be6d9a6a9def4b4df817193cad5e0b73b1aa547fc2b11399c4d593	quantum machine learning and optimisation in finance_ on the road to quantum advantage.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Quant绿皮书精讲60题_by野荷马(1).pdf	Quant绿皮书精讲60题_by野荷马(1).pdf	券商研报	54208944	28baf56f39c6a5cd602849bd3e1fbee2a5aeaff54946ac2664a4c5826cf0a314	quant绿皮书精讲60题_by野荷马.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Reinforcement Learning for Finance_ Solve Problems in Finance with CNN and RNN Using the TensorFlow Library(1).pdf	Reinforcement Learning for Finance_ Solve Problems in Finance with CNN and RNN Using the TensorFlow Library(1).pdf	券商研报	18470708	51c53b245d8d81feaefa49e5bf9fa6fdd65c1dfebb90d19f6a5aaeabd98ef795	reinforcement learning for finance_ solve problems in finance with cnn and rnn using the tensorflow library.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Robert Carver - Systematic Trading_ A unique new method for designing trading and investing systems-Harriman House (2015)(1).pdf	Robert Carver - Systematic Trading_ A unique new method for designing trading and investing systems-Harriman House (2015)(1).pdf	券商研报	12164624	380736f086b0b54630215315c35d249accf2df0ccfe71e4c0edb2858fb9a9f74	robert carver - systematic trading_ a unique new method for designing trading and investing systems-harriman house.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Statistical Arbitrage_ Algorithmic Trading Insights and Techniques (Wiley Finance) (2007)(1).pdf	Statistical Arbitrage_ Algorithmic Trading Insights and Techniques (Wiley Finance) (2007)(1).pdf	券商研报	1320985	5496cc49811cc66bc294d6b1e9cdd280a0aab905ef777e2035bd67bb72342164	statistical arbitrage_ algorithmic trading insights and techniques (wiley finance).pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\The Book of Alternative Data_ A Guide for Investors Traders and Risk Managers-Wiley (2020)(1).pdf	The Book of Alternative Data_ A Guide for Investors Traders and Risk Managers-Wiley (2020)(1).pdf	券商研报	22097146	6dbaa6a12b7b84c1d66d8e06f5c12d8064c334c1a880321e05596428bbfdf72b	the book of alternative data_ a guide for investors traders and risk managers-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\The Volatility Smile-Wiley (2016)(1).pdf	The Volatility Smile-Wiley (2016)(1).pdf	券商研报	8655976	bd5aa142024ad35d5f151f37e311e81902dcb63c01fb8af5b882bfaf23205c80	the volatility smile-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Timothy Falcon Crack - Heard on the Street, Quantitative Questions from Wall Street Job Interviews-Timothy Crack (2014)(1).pdf	Timothy Falcon Crack - Heard on the Street, Quantitative Questions from Wall Street Job Interviews-Timothy Crack (2014)(1).pdf	券商研报	11414868	ac4324431043bfbdc324e46c250ea96491155aaf59a8cbcca5153f145ee3ca31	timothy falcon crack - heard on the street, quantitative questions from wall street job interviews-timothy crack.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\TradingAgents Multi-Agents LLM Financial Trading Framework(1).pdf	TradingAgents Multi-Agents LLM Financial Trading Framework(1).pdf	券商研报	2439443	bab7dccd7a3f9d6d586ba7a6a6266fb137a443ea2042cab9198021afbbc9f9ee	tradingagents multi-agents llm financial trading framework.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\Volatility Trading, + Website-Wiley (2013)(1).pdf	Volatility Trading, + Website-Wiley (2013)(1).pdf	券商研报	3369541	1c32b3c0d846654a84aa4c6498b6155958c4809ba16eab148056221db56abf7e	volatility trading, + website-wiley.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf(1).pdf	【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf(1).pdf	券商研报	14658881	01d7d3dbaf34ab234c8a4b0549af5d4f1c5dd12d8026ea5d50d3f9a0be03c331	【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\【开放书】经济与金融数据科学(1).pdf	【开放书】经济与金融数据科学(1).pdf	券商研报	11161163	4fe3950a7644db7a6073d9cfc60ae67efcb0fe0f4caa707a54bc230df1ad423f	【开放书】经济与金融数据科学.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产(1).pdf	广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产(1).pdf	券商研报	254248	a8727591df69ae65b94f4edf8603bac94c72e853d20c739dca3110783469e5f5	广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析(1).pdf	广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析(1).pdf	券商研报	2262108	676b89a42860fa3816f935c8be1cb343251332f4773772123ac67467630cc80e	广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列11：考虑换手率限制的多因子Alpha模型(1).pdf	广发多因子系列11：考虑换手率限制的多因子Alpha模型(1).pdf	券商研报	2559336	36aa3258994540be84bee063c3a92670b6f5639be3d7366c853628386c448574	广发多因子系列11：考虑换手率限制的多因子alpha模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列12：从ICIR角度探讨风格因子的均值回复性(1).pdf	广发多因子系列12：从ICIR角度探讨风格因子的均值回复性(1).pdf	券商研报	2103462	12caa19e17df7947f4da645328f0ff7e1616e021424cc384c7b1aa5945431066	广发多因子系列12：从icir角度探讨风格因子的均值回复性.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列13：考虑非线性特征的多因子Alpha策略 (1).pdf	广发多因子系列13：考虑非线性特征的多因子Alpha策略 (1).pdf	券商研报	1812526	027f5432842ea9faac3808da7c91ac9d2dc43534ef0586b7045e362851d2c45f	广发多因子系列13：考虑非线性特征的多因子alpha策略.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列14：基于情景分析的多因子Alpha策略(1).pdf	广发多因子系列14：基于情景分析的多因子Alpha策略(1).pdf	券商研报	1807361	62f39204b2c3ff08e917cf64831656b804388d1a38463800649974313fa8cdd3	广发多因子系列14：基于情景分析的多因子alpha策略.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列15：宏观事件驱动下的风格轮动(1).pdf	广发多因子系列15：宏观事件驱动下的风格轮动(1).pdf	券商研报	2583535	5262618e735d9724ec4e27bfd188632d40ffd679570e1d6836f52ab0c925b21f	广发多因子系列15：宏观事件驱动下的风格轮动.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列16：基于情景切换的技术选股策略(1).pdf	广发多因子系列16：基于情景切换的技术选股策略(1).pdf	券商研报	1786108	9aeeadda91ac376e22d565e88a508defc4b15b1ec582ab5bc781f2b299f9c578	广发多因子系列16：基于情景切换的技术选股策略.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列17：行业事件驱动下的风格轮动(1).pdf	广发多因子系列17：行业事件驱动下的风格轮动(1).pdf	券商研报	3131851	3ec0e90907b21323d12ea7a87ab9eb2f24e6eb4d8edfcee7399d23a57e364819	广发多因子系列17：行业事件驱动下的风格轮动.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列19：笑看北雁南飞南雁北归(1).pdf	广发多因子系列19：笑看北雁南飞南雁北归(1).pdf	券商研报	2376619	981620edddbc0c9db32a9fc9144bdf5bd3461bee814bea95bdb6277ed01b6e42	广发多因子系列19：笑看北雁南飞南雁北归.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列21：alpha因子何处寻 掘金海量技术指标(1).pdf	广发多因子系列21：alpha因子何处寻 掘金海量技术指标(1).pdf	券商研报	1393316	e1a865022209f4cdb479b8fcf3a88427b56d7ef00490c7b1844281c38aa6baae	广发多因子系列21：alpha因子何处寻 掘金海量技术指标.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列2：风格因子驱动下的行业内量化选股研究(1).pdf	广发多因子系列2：风格因子驱动下的行业内量化选股研究(1).pdf	券商研报	558066	595332ed67843cc5febc2fe961a1a993368245d892fb17c0ce1bb45aa76416fd	广发多因子系列2：风格因子驱动下的行业内量化选股研究.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列3：估值与动量结合的选股模型(1).pdf	广发多因子系列3：估值与动量结合的选股模型(1).pdf	券商研报	388671	ef6222b786240a355dfacabffb1639a91d2f987f8c50f92af8ce7d2b56cabc3b	广发多因子系列3：估值与动量结合的选股模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列4：沪深300成份股的应用分析上(1).pdf	广发多因子系列4：沪深300成份股的应用分析上(1).pdf	券商研报	1224273	6622acfe1b1bb78906aafce208a4d3f90a02f23be08556d8b852dba25d607569	广发多因子系列4：沪深300成份股的应用分析上.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列5：沪深300成份股的应用分析下(1).pdf	广发多因子系列5：沪深300成份股的应用分析下(1).pdf	券商研报	312861	b63bb89fcb4b1e209917cc3b3b891dc55f096e5c88c2ed6f11fc0d75180cbc97	广发多因子系列5：沪深300成份股的应用分析下.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列6：从宏观角度观察Alpha因子趋势(1).pdf	广发多因子系列6：从宏观角度观察Alpha因子趋势(1).pdf	券商研报	1232778	4b92c832bac3cb1dec7d27acfe77ba8fe8fc1771717da0924570de4ff1d31b7d	广发多因子系列6：从宏观角度观察alpha因子趋势.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列7：大浪淘金Alpha因子何处寻(1).pdf	广发多因子系列7：大浪淘金Alpha因子何处寻(1).pdf	券商研报	1747713	61a8786099d54bb205c2b1893541320575cd530436688f985c78cb6bd1c10c9d	广发多因子系列7：大浪淘金alpha因子何处寻.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列8：观宏观经济周期,察风格因子轮动(1).pdf	广发多因子系列8：观宏观经济周期,察风格因子轮动(1).pdf	券商研报	2376507	7efffb5d6e15cef702d1a9c7c693ee7b7da8ea99e3f790d5ea77c61b7754453d	广发多因子系列8：观宏观经济周期,察风格因子轮动.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\广发多因子系列9：追踪行业特点捕获行业ALPHA驱动力(1).pdf	广发多因子系列9：追踪行业特点捕获行业ALPHA驱动力(1).pdf	券商研报	3169804	f54b84ac397f9cfe85d1d1432b4d94f9f54b44084dd92b0075e9301b4390f88d	广发多因子系列9：追踪行业特点捕获行业alpha驱动力.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列10：融合BL模型的上证50指数增强模型(1).pdf	渤海多因子模型研究系列10：融合BL模型的上证50指数增强模型(1).pdf	券商研报	7870859	b8d2a56ab3e2ede3fc7c5ecfdd3b32637bcfe0e7bb3d3cf23355059162f1a6ff	渤海多因子模型研究系列10：融合bl模型的上证50指数增强模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析(1).pdf	渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析(1).pdf	券商研报	6803870	35f6f173f86938b0adb7f819aa1b85a7bf846d62580e3ebd8909406e7fd25883	渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列13：基于机器学习模型的因子择时框架(1).pdf	渤海多因子模型研究系列13：基于机器学习模型的因子择时框架(1).pdf	券商研报	6733345	4e61b511d33569387a61d8336b356343782cd1787c824a9d50a93def68687d2c	渤海多因子模型研究系列13：基于机器学习模型的因子择时框架.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列14：技术因子的再挖掘Alpha 101(1).pdf	渤海多因子模型研究系列14：技术因子的再挖掘Alpha 101(1).pdf	券商研报	9645652	7fbecfc8ee23a918b3829a05ad3026c734868e34fa411fac4d0a8e88f7ecffbf	渤海多因子模型研究系列14：技术因子的再挖掘alpha 101.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列1：单因子测试(1).pdf	渤海多因子模型研究系列1：单因子测试(1).pdf	券商研报	12012092	c5ae5c29e21e52e7c6c8d283c718f29cdb7e41cc5ed4eb08effb26b0ffebde75	渤海多因子模型研究系列1：单因子测试.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列2：收益预测模型(1).pdf	渤海多因子模型研究系列2：收益预测模型(1).pdf	券商研报	8538129	0ff338ae5dd42728d0ca5281085da08f3bafd9d61dfcf019c8668e448e0867d5	渤海多因子模型研究系列2：收益预测模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列3：风险模型与组合优化(1).pdf	渤海多因子模型研究系列3：风险模型与组合优化(1).pdf	券商研报	6984012	de205df7ad18b1e123a67e7ac985e1e2d9a402a19114822a0169dc09c0fc44f3	渤海多因子模型研究系列3：风险模型与组合优化.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列4：随机森林与传统多因子模型的选股风格对比(1).pdf	渤海多因子模型研究系列4：随机森林与传统多因子模型的选股风格对比(1).pdf	券商研报	9541318	5fe997e59a86dd7960de10fe99df67b1438cce15448c17571bb981c8d6e0d79a	渤海多因子模型研究系列4：随机森林与传统多因子模型的选股风格对比.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列5：使用Bandit Learning算法的多因子模型(1).pdf	渤海多因子模型研究系列5：使用Bandit Learning算法的多因子模型(1).pdf	券商研报	5827035	1ed8eebc40f6f74b64a61d2e4a6ca9468bb11f022471b4c478d0841b30e89d28	渤海多因子模型研究系列5：使用bandit learning算法的多因子模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列6：使用thompson sampling算法的策略混合模型(1).pdf	渤海多因子模型研究系列6：使用thompson sampling算法的策略混合模型(1).pdf	券商研报	8405303	a9fbdcea276449b09551593a10e6ad6809490bbd07cdab97ea3c3c9a080e7f08	渤海多因子模型研究系列6：使用thompson sampling算法的策略混合模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型(1).pdf	渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型(1).pdf	券商研报	6568658	b75a472437baa7cca06021ea4812dba3bcc3401b32d35283d83d7c3951b0ae9f	渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列8：Barra风险模型（CNE6）单因子检测(1).pdf	渤海多因子模型研究系列8：Barra风险模型（CNE6）单因子检测(1).pdf	券商研报	19654981	7cf37173e8dc79a552b0139bd5f7706c1745b74a9193dad912e25c0a17b4e9c1	渤海多因子模型研究系列8：barra风险模型（cne6）单因子检测.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\渤海多因子模型研究系列9：Barra风险模型（CNE6）纯因子构建与因子合成(1).pdf	渤海多因子模型研究系列9：Barra风险模型（CNE6）纯因子构建与因子合成(1).pdf	券商研报	9525409	312be90e7de9fe7b21a1859d5512d8e9bbde7e9cbe49559d94d026cc1c129cd4	渤海多因子模型研究系列9：barra风险模型（cne6）纯因子构建与因子合成.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\（I4-Heard）Heard On The Street Quantitative Questions From Wall Street Job Interviews(1).pdf	（I4-Heard）Heard On The Street Quantitative Questions From Wall Street Job Interviews(1).pdf	券商研报	11414868	ac4324431043bfbdc324e46c250ea96491155aaf59a8cbcca5153f145ee3ca31	（i4-heard）heard on the street quantitative questions from wall street job interviews.pdf	2	same_hash_as_keep
D:\Stock\cut_file\S\券商研报\（I5-黄皮书）Frequently Asked Questions In Quantitative Finance(1).pdf	（I5-黄皮书）Frequently Asked Questions In Quantitative Finance(1).pdf	券商研报	3997136	06adcb5ccd2ce0d6a6d10f827eabd4c27da987e3a3aab8759be67d31ae8ca4bc	（i5-黄皮书）frequently asked questions in quantitative finance.pdf	2	same_hash_as_keep
