file_name	ext	size_bytes	current_path	bucket_l1	bucket_l2	duplicate_candidate	info_density_guess	next_action
中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	.pdf	2513366	D:\Stock\cut_file\S\03_券商研报\01_高频微观\中信因子深度研究系列12：多层次订单失衡及订单斜率因子.pdf	03_券商研报	01_高频微观	n	high	compare_first
中信因子深度研究系列9：高频量价选股因子初探.pdf	.pdf	1265115	D:\Stock\cut_file\S\03_券商研报\01_高频微观\中信因子深度研究系列9：高频量价选股因子初探.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发多因子系列41：高频价量数据的因子化方法.pdf	.pdf	2776664	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发多因子系列41：高频价量数据的因子化方法.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发多因子系列47：再谈SemiBeta因子-高频测算.pdf	.pdf	994995	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发多因子系列47：再谈SemiBeta因子-高频测算.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发多因子系列48：高频数据的因子化研究.pdf	.pdf	13214632	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发多因子系列48：高频数据的因子化研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发多因子系列50：弹性因子研究-从高频数据说起.pdf	.pdf	13593452	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发多因子系列50：弹性因子研究-从高频数据说起.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列1：基于日内高频数据的短周期选股因子研究.pdf	.pdf	2957500	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列1：基于日内高频数据的短周期选股因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列2：基于日内高频数据的短周期选股因子研究.pdf	.pdf	2702223	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列2：基于日内高频数据的短周期选股因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列3：基于个股羊群效应的选股因子研究.pdf	.pdf	2614237	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列3：基于个股羊群效应的选股因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列6：信息不对称理论下的因子研究.pdf	.pdf	3757358	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列6：信息不对称理论下的因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列7：再谈信息不对称理论下的因子研究.pdf	.pdf	1745438	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列7：再谈信息不对称理论下的因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列8：日内价量数据因子化研究.pdf	.pdf	2455358	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列8：日内价量数据因子化研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
广发高频数据因子研究系列9：基于股价跳跃模型的因子研究.pdf	.pdf	1590616	D:\Stock\cut_file\S\03_券商研报\01_高频微观\广发高频数据因子研究系列9：基于股价跳跃模型的因子研究.pdf	03_券商研报	01_高频微观	n	high	compare_first
星火多因子专题报告9：博彩偏好还是风险补偿？高频特质偏度因子全解析.pdf	.pdf	1297108	D:\Stock\cut_file\S\03_券商研报\01_高频微观\星火多因子专题报告9：博彩偏好还是风险补偿？高频特质偏度因子全解析.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究11：LEVEL2行情选股因子初探.pdf	.pdf	854144	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究11：LEVEL2行情选股因子初探.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究19：高频因子股票收益分布特征.pdf	.pdf	1484179	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究19：高频因子股票收益分布特征.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究25：高频因子之已实现波动率分解.pdf	.pdf	1254488	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究25：高频因子之已实现波动率分解.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究46：日内分时成交中的玄机.pdf	.pdf	1499100	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究46：日内分时成交中的玄机.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究58：知情交易与主买主卖.pdf	.pdf	1452300	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究58：知情交易与主买主卖.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究59：基于逐笔成交数据的高频因子梳理.pdf	.pdf	1159564	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究59：基于逐笔成交数据的高频因子梳理.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究60：如何利用高频因子的空头效应.pdf	.pdf	1088003	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究60：如何利用高频因子的空头效应.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究66：寻找逐笔交易中的有效信息.pdf	.pdf	1462127	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究66：寻找逐笔交易中的有效信息.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究67：短周期高频因子与组合调仓收益增强.pdf	.pdf	1607488	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究67：短周期高频因子与组合调仓收益增强.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究69：高频因子的现实与幻想.pdf	.pdf	2223405	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究69：高频因子的现实与幻想.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究70：日内市场微观结构与高频因子选股能力.pdf	.pdf	1027384	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究70：日内市场微观结构与高频因子选股能力.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究71：逐笔大单因子与大资金行为.pdf	.pdf	1216259	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究71：逐笔大单因子与大资金行为.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究75：限价订单簿LOB的还原和应用.pdf	.pdf	1778533	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究75：限价订单簿LOB的还原和应用.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究85：买卖单主动成交中的隐藏信息.pdf	.pdf	1639000	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究85：买卖单主动成交中的隐藏信息.pdf	03_券商研报	01_高频微观	n	high	compare_first
海通选股因子系列研究91：组合规模、交易成本和大单冲击对因子表现的影响分析.pdf	.pdf	1722136	D:\Stock\cut_file\S\03_券商研报\01_高频微观\海通选股因子系列研究91：组合规模、交易成本和大单冲击对因子表现的影响分析.pdf	03_券商研报	01_高频微观	n	high	compare_first
逐鹿Alpha专题报告11：基于限价订单簿数据的.pdf	.pdf	1934640	D:\Stock\cut_file\S\03_券商研报\01_高频微观\逐鹿Alpha专题报告11：基于限价订单簿数据的.pdf	03_券商研报	01_高频微观	n	high	compare_first
20191106-东吴证券-金工专题报告：ETF情绪温度计_基于高频折溢价的择时策略.pdf	.pdf	1815906	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20191106-东吴证券-金工专题报告：ETF情绪温度计_基于高频折溢价的择时策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
20200225-东吴证券-“ETF情绪温度计”系列研究（三）：ETF情绪温度计，高频折溢价的基差预测能力.pdf	.pdf	1630409	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20200225-东吴证券-“ETF情绪温度计”系列研究（三）：ETF情绪温度计，高频折溢价的基差预测能力.pdf	03_券商研报	02_指数增强	n	high	compare_first
20200413-海通证券-选股因子系列研究（六十三）：剔除高频多因子空头组合后的沪深300指数增强策略.pdf	.pdf	865585	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20200413-海通证券-选股因子系列研究（六十三）：剔除高频多因子空头组合后的沪深300指数增强策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
20200514-天风证券-市场微观结构探析系列之四：结合中高频信息的指数增强策略.pdf	.pdf	1220634	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20200514-天风证券-市场微观结构探析系列之四：结合中高频信息的指数增强策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
20200527-海通证券-选股因子系列研究（六十五）：剔除高频因子空头组合后的中证500指数增强策略.pdf	.pdf	762583	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20200527-海通证券-选股因子系列研究（六十五）：剔除高频因子空头组合后的中证500指数增强策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
20200701-长江证券-负面Alpha研究（三）：高频因子篇，如何利用负面因子做指数增强？.pdf	.pdf	3149027	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20200701-长江证券-负面Alpha研究（三）：高频因子篇，如何利用负面因子做指数增强？.pdf	03_券商研报	02_指数增强	n	high	compare_first
20220118-海通证券-金融工程专题报告：高频因子还是行业暴露，多因子指数增强策略的突围选择.pdf	.pdf	1753603	D:\Stock\cut_file\S\03_券商研报\02_指数增强\20220118-海通证券-金融工程专题报告：高频因子还是行业暴露，多因子指数增强策略的突围选择.pdf	03_券商研报	02_指数增强	n	high	compare_first
广发多因子系列4：沪深300成份股的应用分析上.pdf	.pdf	1224273	D:\Stock\cut_file\S\03_券商研报\02_指数增强\广发多因子系列4：沪深300成份股的应用分析上.pdf	03_券商研报	02_指数增强	n	high	compare_first
广发多因子系列5：沪深300成份股的应用分析下.pdf	.pdf	312861	D:\Stock\cut_file\S\03_券商研报\02_指数增强\广发多因子系列5：沪深300成份股的应用分析下.pdf	03_券商研报	02_指数增强	n	high	compare_first
海通选股因子系列研究10：基于机构持股信息的PORTABLE_ALPHA策略增强.pdf	.pdf	798514	D:\Stock\cut_file\S\03_券商研报\02_指数增强\海通选股因子系列研究10：基于机构持股信息的PORTABLE_ALPHA策略增强.pdf	03_券商研报	02_指数增强	n	high	compare_first
海通选股因子系列研究63：剔除高频多因子空头组合后的沪深300指数增强策略.pdf	.pdf	1345958	D:\Stock\cut_file\S\03_券商研报\02_指数增强\海通选股因子系列研究63：剔除高频多因子空头组合后的沪深300指数增强策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
海通选股因子系列研究68：基金重仓超配因子及其对指数增强组合的影响.pdf	.pdf	1013873	D:\Stock\cut_file\S\03_券商研报\02_指数增强\海通选股因子系列研究68：基金重仓超配因子及其对指数增强组合的影响.pdf	03_券商研报	02_指数增强	n	high	compare_first
渤海多因子模型研究系列10：融合BL模型的上证50指数增强模型.pdf	.pdf	7870859	D:\Stock\cut_file\S\03_券商研报\02_指数增强\渤海多因子模型研究系列10：融合BL模型的上证50指数增强模型.pdf	03_券商研报	02_指数增强	n	high	compare_first
渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析.pdf	.pdf	6803870	D:\Stock\cut_file\S\03_券商研报\02_指数增强\渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析.pdf	03_券商研报	02_指数增强	n	high	compare_first
渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型.pdf	.pdf	6568658	D:\Stock\cut_file\S\03_券商研报\02_指数增强\渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型.pdf	03_券商研报	02_指数增强	n	high	compare_first
逐鹿Alpha专题报告10：光伏行业因子投资框架，如何构建光伏行业指数增强策略.pdf	.pdf	5459221	D:\Stock\cut_file\S\03_券商研报\02_指数增强\逐鹿Alpha专题报告10：光伏行业因子投资框架，如何构建光伏行业指数增强策略.pdf	03_券商研报	02_指数增强	n	high	compare_first
20131211-民生证券-CTA程序化交易实务研究之六：基于机器学习的订单簿高频交易策略.pdf	.pdf	1698419	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20131211-民生证券-CTA程序化交易实务研究之六：基于机器学习的订单簿高频交易策略.pdf	03_券商研报	03_机器学习	n	high	compare_first
20180826-安信证券-机器学习与CTA：本周行情有利于中高频策略.pdf	.pdf	404349	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20180826-安信证券-机器学习与CTA：本周行情有利于中高频策略.pdf	03_券商研报	03_机器学习	n	high	compare_first
20191230-安信证券-中高频交易策略再出发：机器学习T0.pdf	.pdf	2540001	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20191230-安信证券-中高频交易策略再出发：机器学习T0.pdf	03_券商研报	03_机器学习	n	high	compare_first
20200322-海通证券-选股因子系列研究（六十一）：从加权IC到机器学习，高频因子多头失效的修正.pdf	.pdf	871419	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20200322-海通证券-选股因子系列研究（六十一）：从加权IC到机器学习，高频因子多头失效的修正.pdf	03_券商研报	03_机器学习	n	high	compare_first
20200424-海通证券-选股因子系列研究（六十四）：基于直观逻辑和机器学习的高频数据低频化应用.pdf	.pdf	1009257	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20200424-海通证券-选股因子系列研究（六十四）：基于直观逻辑和机器学习的高频数据低频化应用.pdf	03_券商研报	03_机器学习	n	high	compare_first
20211228-海通证券-选股因子系列研究（七十六）：基于深度学习的高频因子挖掘.pdf	.pdf	912190	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20211228-海通证券-选股因子系列研究（七十六）：基于深度学习的高频因子挖掘.pdf	03_券商研报	03_机器学习	n	high	compare_first
20220309-东兴证券-海外文献速览系列之十六：高频数据下基于文本挖掘和深度学习的股票波动性预测.pdf	.pdf	1183753	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20220309-东兴证券-海外文献速览系列之十六：高频数据下基于文本挖掘和深度学习的股票波动性预测.pdf	03_券商研报	03_机器学习	n	high	compare_first
20220407-海通证券-选股因子系列研究（七十七）：改进深度学习高频因子的9个尝试.pdf	.pdf	1082998	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20220407-海通证券-选股因子系列研究（七十七）：改进深度学习高频因子的9个尝试.pdf	03_券商研报	03_机器学习	n	high	compare_first
20220531-海通证券-选股因子系列研究（七十九）：用注意力机制优化深度学习高频因子.pdf	.pdf	1344125	D:\Stock\cut_file\S\03_券商研报\03_机器学习\20220531-海通证券-选股因子系列研究（七十九）：用注意力机制优化深度学习高频因子.pdf	03_券商研报	03_机器学习	n	high	compare_first
Algorithmic Trading Methods_ Applications Using Advanced Statistics, Optimization, and Machine Learning Techniques-Academic Press (2020).pdf	.pdf	13916255	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Algorithmic Trading Methods_ Applications Using Advanced Statistics, Optimization, and Machine Learning Techniques-Academic Press (2020).pdf	03_券商研报	03_机器学习	n	high	compare_first
Artificial Intelligence in Finance_ A Python-Based Guide.pdf	.pdf	24890877	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Artificial Intelligence in Finance_ A Python-Based Guide.pdf	03_券商研报	03_机器学习	n	high	compare_first
Artificial Intelligence, Learning and Computation in Economics and Finance.pdf	.pdf	8654152	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Artificial Intelligence, Learning and Computation in Economics and Finance.pdf	03_券商研报	03_机器学习	n	high	compare_first
Deep Learning for Finance.pdf	.pdf	6144346	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Deep Learning for Finance.pdf	03_券商研报	03_机器学习	n	high	compare_first
Empirical Asset Pricing via Machine Learning.pdf	.pdf	1144088	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Empirical Asset Pricing via Machine Learning.pdf	03_券商研报	03_机器学习	n	high	compare_first
Financial Machine Learning.pdf	.pdf	4923283	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Financial Machine Learning.pdf	03_券商研报	03_机器学习	n	high	compare_first
Financial Signal Processing and Machine Learning.pdf	.pdf	18665253	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Financial Signal Processing and Machine Learning.pdf	03_券商研报	03_机器学习	n	high	compare_first
Financial Technology_ Case Studies in Fintech Innovation-Kogan Page (2020).pdf	.pdf	15042559	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Financial Technology_ Case Studies in Fintech Innovation-Kogan Page (2020).pdf	03_券商研报	03_机器学习	n	high	compare_first
Hands-On Artificial Intelligence for Banking.pdf	.pdf	6685767	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Hands-On Artificial Intelligence for Banking.pdf	03_券商研报	03_机器学习	n	high	compare_first
Hands-On Machine Learning for Algorithmic Trading.pdf	.pdf	26075812	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Hands-On Machine Learning for Algorithmic Trading.pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning for Algorithmic Trading.pdf	.pdf	18210450	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning for Algorithmic Trading.pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning for Asset Managers-Cambridge University Press (2020).pdf	.pdf	4563635	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning for Asset Managers-Cambridge University Press (2020).pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning for Finance.pdf	.pdf	8924847	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning for Finance.pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning for Financial Risk Management with Python.pdf	.pdf	26168021	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning for Financial Risk Management with Python.pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning in Asset Pricing-Princeton Univ Pr (2021).pdf	.pdf	6546922	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning in Asset Pricing-Princeton Univ Pr (2021).pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning in Finance_ From Theory to Practice-Springer (2020).pdf	.pdf	9956192	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning in Finance_ From Theory to Practice-Springer (2020).pdf	03_券商研报	03_机器学习	n	high	compare_first
Machine Learning in Finance_ From Theory to Practice.pdf	.pdf	9956192	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Machine Learning in Finance_ From Theory to Practice.pdf	03_券商研报	03_机器学习	n	high	compare_first
Marcos López de Prado - Advances in Financial Machine Learning-John Wiley & Sons, Inc. (2018).pdf	.pdf	13320741	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Marcos López de Prado - Advances in Financial Machine Learning-John Wiley & Sons, Inc. (2018).pdf	03_券商研报	03_机器学习	n	high	compare_first
Probabilistic Machine Learning for Finance and Investing.pdf	.pdf	23064413	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Probabilistic Machine Learning for Finance and Investing.pdf	03_券商研报	03_机器学习	n	high	compare_first
Quantum Machine Learning and Optimisation in Finance_ On the Road to Quantum Advantage.pdf	.pdf	4578874	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Quantum Machine Learning and Optimisation in Finance_ On the Road to Quantum Advantage.pdf	03_券商研报	03_机器学习	n	high	compare_first
Reinforcement Learning for Finance_ Solve Problems in Finance with CNN and RNN Using the TensorFlow Library.pdf	.pdf	18470708	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Reinforcement Learning for Finance_ Solve Problems in Finance with CNN and RNN Using the TensorFlow Library.pdf	03_券商研报	03_机器学习	n	high	compare_first
Robert Carver - Systematic Trading_ A unique new method for designing trading and investing systems-Harriman House (2015).pdf	.pdf	12164624	D:\Stock\cut_file\S\03_券商研报\03_机器学习\Robert Carver - Systematic Trading_ A unique new method for designing trading and investing systems-Harriman House (2015).pdf	03_券商研报	03_机器学习	n	high	compare_first
【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	.pdf	14658881	D:\Stock\cut_file\S\03_券商研报\03_机器学习\【2022新书】机器学习在金融时间序列分析与预测中的应用，385页pdf.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列10：宏观周期指标应用于随机森林选股.pdf	.pdf	1771596	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列10：宏观周期指标应用于随机森林选股.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列11：人工智能选股stacking集成学习.pdf	.pdf	2532689	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列11：人工智能选股stacking集成学习.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列12：人工智能选股特征选择.pdf	.pdf	1600004	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列12：人工智能选股特征选择.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列13：人工智能选股损失函数的改进.pdf	.pdf	1451204	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列13：人工智能选股损失函数的改进.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列14：对抗过拟合：从时序交叉验证谈起.pdf	.pdf	1789893	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列14：对抗过拟合：从时序交叉验证谈起.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列15：人工智能选股卷积神经网络.pdf	.pdf	1569691	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列15：人工智能选股卷积神经网络.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列16：再论时序交叉验证对抗过拟合.pdf	.pdf	1197623	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列16：再论时序交叉验证对抗过拟合.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列17：人工智能选股数据标注方法实证.pdf	.pdf	2458308	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列17：人工智能选股数据标注方法实证.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列18：机器学习选股模型的调仓频率实证.pdf	.pdf	1585401	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列18：机器学习选股模型的调仓频率实证.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列19：偶然中的必然：重采样技术检验过拟合.pdf	.pdf	2609761	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列19：偶然中的必然：重采样技术检验过拟合.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列1：人工智能选股框架及经典算法简介.pdf	.pdf	3350670	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列1：人工智能选股框架及经典算法简介.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列20：必然中的偶然：机器学习中的随机数.pdf	.pdf	1356399	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列20：必然中的偶然：机器学习中的随机数.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列21：基于遗传规划的选股因子挖掘.pdf	.pdf	4379998	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列21：基于遗传规划的选股因子挖掘.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列22：基于CSCV框架的回测过拟合概率.pdf	.pdf	2552291	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列22：基于CSCV框架的回测过拟合概率.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列23：再探基于遗传规划的选股因子挖掘.pdf	.pdf	9961547	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列23：再探基于遗传规划的选股因子挖掘.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列24：真假序列识别研究-投石问路：技术分析可靠否？.pdf	.pdf	2753191	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列24：真假序列识别研究-投石问路：技术分析可靠否？.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列25：真假序列识别再探：市场弱有效性检验与择时战场选择.pdf	.pdf	3962954	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列25：真假序列识别再探：市场弱有效性检验与择时战场选择.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列26：遗传规划在CTA信号挖掘中的应用.pdf	.pdf	2664611	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列26：遗传规划在CTA信号挖掘中的应用.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列27：揭开机器学习模型的“黑箱”.pdf	.pdf	2211012	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列27：揭开机器学习模型的“黑箱”.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列28：基于量价的人工智能选股体系概览.pdf	.pdf	3015325	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列28：基于量价的人工智能选股体系概览.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列29：提升超额收益_另类标签和集成学习.pdf	.pdf	1483069	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列29：提升超额收益_另类标签和集成学习.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列2：人工智能选股广义线性模型.pdf	.pdf	1864043	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列2：人工智能选股广义线性模型.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列30：从关联到逻辑：因果推断初探.pdf	.pdf	1828055	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列30：从关联到逻辑：因果推断初探.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列31：生成对抗网络GAN初探.pdf	.pdf	3863168	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列31：生成对抗网络GAN初探.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列32：AlphaNet：因子挖掘神经网络.pdf	.pdf	2549653	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列32：AlphaNet：因子挖掘神经网络.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列33：数据模式探索：无监督学习案例.pdf	.pdf	2629018	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列33：数据模式探索：无监督学习案例.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列34：再探AlphaNet：结构和特征优化.pdf	.pdf	2923460	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列34：再探AlphaNet：结构和特征优化.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列35：WGAN应用于金融时间序列生成.pdf	.pdf	3319102	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列35：WGAN应用于金融时间序列生成.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列36：相对生成对抗网络RGAN实证.pdf	.pdf	4403346	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列36：相对生成对抗网络RGAN实证.pdf	03_券商研报	03_机器学习	n	high	compare_first
华泰人工智能系列37：舆情因子和BERT情感分类模型.pdf	.pdf	3169318	D:\Stock\cut_file\S\03_券商研报\03_机器学习\华泰人工智能系列37：舆情因子和BERT情感分类模型.pdf	03_券商研报	03_机器学习	n	high	compare_first
